ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0030705	cytoskeleton-dependent intracellular transport	0.009714234	1.437707	3	2.086656	0.02027027	0.1750087	1	136	1.703576	3	1.761002	0.01119403	0.02205882	0.2429589	1
GO:1903317	regulation of protein maturation	0.005104651	0.7554883	2	2.647294	0.01351351	0.1750813	1	78	0.9770507	2	2.046977	0.007462687	0.02564103	0.2557165	1
GO:0045899	positive regulation of RNA polymerase II transcriptional preinitiation complex assembly	0.001302448	0.1927622	1	5.187738	0.006756757	0.1754256	1	12	0.1503155	1	6.652674	0.003731343	0.08333333	0.1404137	1
GO:0007250	activation of NF-kappaB-inducing kinase activity	0.001302488	0.1927683	1	5.187576	0.006756757	0.1754306	1	17	0.212947	1	4.696005	0.003731343	0.05882353	0.1929524	1
GO:0002532	production of molecular mediator involved in inflammatory response	0.001305549	0.1932212	1	5.175416	0.006756757	0.1758044	1	19	0.2379995	1	4.201689	0.003731343	0.05263158	0.2130607	1
GO:0060828	regulation of canonical Wnt signaling pathway	0.02540969	3.760635	6	1.595475	0.04054054	0.1763181	1	189	2.367469	7	2.956744	0.0261194	0.03703704	0.009957525	0.410007902610063
GO:0061046	regulation of branching involved in lung morphogenesis	0.001310123	0.1938982	1	5.157345	0.006756757	0.176363	1	6	0.07515775	1	13.30535	0.003731343	0.1666667	0.07285132	0.905625620892687
GO:0042886	amide transport	0.009758051	1.444192	3	2.077287	0.02027027	0.1766053	1	101	1.265155	3	2.37125	0.01119403	0.02970297	0.1334864	1
GO:0006471	protein ADP-ribosylation	0.001313193	0.1943525	1	5.14529	0.006756757	0.1767375	1	21	0.2630521	1	3.801528	0.003731343	0.04761905	0.2326699	1
GO:0010769	regulation of cell morphogenesis involved in differentiation	0.03660929	5.418175	8	1.476512	0.05405405	0.1769305	1	259	3.244309	9	2.774088	0.03358209	0.03474903	0.005549838	0.288283251666667
GO:1902866	regulation of retina development in camera-type eye	0.001314806	0.1945913	1	5.138975	0.006756757	0.1769344	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
GO:0060348	bone development	0.02544187	3.765397	6	1.593458	0.04054054	0.1770154	1	179	2.242206	6	2.675936	0.02238806	0.03351955	0.02553595	0.594226816489362
GO:0060087	relaxation of vascular smooth muscle	0.001316102	0.1947832	1	5.133914	0.006756757	0.1770925	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
GO:0030320	cellular monovalent inorganic anion homeostasis	0.001316157	0.1947912	1	5.133703	0.006756757	0.1770991	1	19	0.2379995	1	4.201689	0.003731343	0.05263158	0.2130607	1
GO:0010886	positive regulation of cholesterol storage	0.001321097	0.1955223	1	5.114505	0.006756757	0.1777013	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0055062	phosphate ion homeostasis	0.001321179	0.1955345	1	5.114186	0.006756757	0.1777114	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0070646	protein modification by small protein removal	0.009796351	1.44986	3	2.069165	0.02027027	0.1780043	1	126	1.578313	3	1.900764	0.01119403	0.02380952	0.2100308	1
GO:0030828	positive regulation of cGMP biosynthetic process	0.001325359	0.1961531	1	5.098059	0.006756757	0.1782205	1	17	0.212947	1	4.696005	0.003731343	0.05882353	0.1929524	1
GO:0051899	membrane depolarization	0.005170388	0.7652174	2	2.613637	0.01351351	0.178545	1	57	0.7139986	2	2.801126	0.007462687	0.03508772	0.1599066	1
GO:0060443	mammary gland morphogenesis	0.009814451	1.452539	3	2.065349	0.02027027	0.1786664	1	55	0.688946	3	4.354478	0.01119403	0.05454545	0.03162539	0.661304081629393
GO:0051272	positive regulation of cellular component movement	0.04822497	7.137296	10	1.401091	0.06756757	0.1787858	1	450	5.636831	11	1.951451	0.04104478	0.02444444	0.02707262	0.611001027241379
GO:2001016	positive regulation of skeletal muscle cell differentiation	0.001330594	0.196928	1	5.077999	0.006756757	0.1788579	1	5	0.06263146	1	15.96642	0.003731343	0.2	0.06108748	0.832953242916667
GO:0006275	regulation of DNA replication	0.009821242	1.453544	3	2.063921	0.02027027	0.1789151	1	108	1.352839	3	2.217558	0.01119403	0.02777778	0.1538553	1
GO:0006958	complement activation, classical pathway	0.001334884	0.1975628	1	5.06168	0.006756757	0.1793798	1	27	0.3382099	1	2.956744	0.003731343	0.03703704	0.2886241	1
GO:0031060	regulation of histone methylation	0.005192436	0.7684805	2	2.602539	0.01351351	0.1797092	1	65	0.8142089	2	2.456372	0.007462687	0.03076923	0.1957849	1
GO:0032259	methylation	0.02013848	2.980495	5	1.677574	0.03378378	0.1797244	1	269	3.369572	5	1.483868	0.01865672	0.01858736	0.2486802	1
GO:0043065	positive regulation of apoptotic process	0.05414182	8.012989	11	1.372771	0.07432432	0.1798218	1	552	6.914513	11	1.590857	0.04104478	0.01992754	0.08847937	0.998443925258621
GO:0019359	nicotinamide nucleotide biosynthetic process	0.001339087	0.1981849	1	5.045793	0.006756757	0.1798908	1	17	0.212947	1	4.696005	0.003731343	0.05882353	0.1929524	1
GO:0016578	histone deubiquitination	0.001340187	0.1983476	1	5.041653	0.006756757	0.1800244	1	22	0.2755784	1	3.628731	0.003731343	0.04545455	0.2422911	1
GO:0050931	pigment cell differentiation	0.005198798	0.7694221	2	2.599354	0.01351351	0.1800453	1	30	0.3757887	2	5.322139	0.007462687	0.06666667	0.05404042	0.823418382906977
GO:0003334	keratinocyte development	0.001343838	0.1988881	1	5.027953	0.006756757	0.180468	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0000724	double-strand break repair via homologous recombination	0.005222171	0.7728813	2	2.587719	0.01351351	0.1812811	1	80	1.002103	2	1.995802	0.007462687	0.025	0.2650073	1
GO:0003190	atrioventricular valve formation	0.001352269	0.2001359	1	4.996606	0.006756757	0.1814913	1	9	0.1127366	1	8.870232	0.003731343	0.1111111	0.107269	1
GO:0006260	DNA replication	0.009893024	1.464167	3	2.048946	0.02027027	0.181549	1	161	2.016733	3	1.487554	0.01119403	0.01863354	0.3278807	1
GO:0003151	outflow tract morphogenesis	0.01493818	2.210851	4	1.809258	0.02702703	0.1816043	1	73	0.9144193	4	4.374361	0.01492537	0.05479452	0.01334012	0.444331223409669
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.00135381	0.2003638	1	4.990921	0.006756757	0.1816782	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0009084	glutamine family amino acid biosynthetic process	0.001354168	0.2004169	1	4.989599	0.006756757	0.1817217	1	17	0.212947	1	4.696005	0.003731343	0.05882353	0.1929524	1
GO:0014820	tonic smooth muscle contraction	0.001355053	0.2005478	1	4.986341	0.006756757	0.1818289	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
GO:0048842	positive regulation of axon extension involved in axon guidance	0.001356982	0.2008333	1	4.979254	0.006756757	0.1820628	1	6	0.07515775	1	13.30535	0.003731343	0.1666667	0.07285132	0.905625620892687
GO:0045948	positive regulation of translational initiation	0.001357713	0.2009415	1	4.976573	0.006756757	0.1821514	1	21	0.2630521	1	3.801528	0.003731343	0.04761905	0.2326699	1
GO:0033034	positive regulation of myeloid cell apoptotic process	0.001358664	0.2010823	1	4.973089	0.006756757	0.1822667	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0035092	sperm chromatin condensation	0.001359049	0.2011393	1	4.971679	0.006756757	0.1823133	1	13	0.1628418	1	6.14093	0.003731343	0.07692308	0.1511871	1
GO:0006887	exocytosis	0.01497426	2.21619	4	1.804899	0.02702703	0.1826622	1	197	2.467679	4	1.620956	0.01492537	0.02030457	0.2342795	1
GO:0043068	positive regulation of programmed cell death	0.05434671	8.043314	11	1.367596	0.07432432	0.1828736	1	557	6.977144	11	1.576576	0.04104478	0.01974865	0.09276432	1
GO:0072330	monocarboxylic acid biosynthetic process	0.009929084	1.469504	3	2.041505	0.02027027	0.1828762	1	142	1.778733	3	1.686593	0.01119403	0.02112676	0.2631029	1
GO:0019637	organophosphate metabolic process	0.05434689	8.04334	11	1.367591	0.07432432	0.1828762	1	747	9.35714	11	1.175573	0.04104478	0.01472557	0.3351416	1
GO:0035987	endodermal cell differentiation	0.005255604	0.7778293	2	2.571258	0.01351351	0.1830509	1	36	0.4509465	2	4.435116	0.007462687	0.05555556	0.07457082	0.916384483302064
GO:0002322	B cell proliferation involved in immune response	0.00136576	0.2021325	1	4.947251	0.006756757	0.1831262	1	5	0.06263146	1	15.96642	0.003731343	0.2	0.06108748	0.832953242916667
GO:0022602	ovulation cycle process	0.009936723	1.470635	3	2.039935	0.02027027	0.1831577	1	82	1.027156	3	2.920686	0.01119403	0.03658537	0.08384343	0.96292409643168
GO:1904355	positive regulation of telomere capping	0.001366801	0.2022865	1	4.943483	0.006756757	0.1832522	1	19	0.2379995	1	4.201689	0.003731343	0.05263158	0.2130607	1
GO:0006513	protein monoubiquitination	0.005263548	0.7790051	2	2.567377	0.01351351	0.1834718	1	61	0.7641038	2	2.617446	0.007462687	0.03278689	0.1777025	1
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	0.001370391	0.2028179	1	4.930531	0.006756757	0.1836867	1	13	0.1628418	1	6.14093	0.003731343	0.07692308	0.1511871	1
GO:0001974	blood vessel remodeling	0.00527178	0.7802234	2	2.563368	0.01351351	0.1839081	1	42	0.5261042	2	3.801528	0.007462687	0.04761905	0.09713375	1
GO:0010592	positive regulation of lamellipodium assembly	0.001372348	0.2031076	1	4.9235	0.006756757	0.1839234	1	18	0.2254732	1	4.435116	0.003731343	0.05555556	0.2030697	1
GO:0010906	regulation of glucose metabolic process	0.009958292	1.473827	3	2.035517	0.02027027	0.1839531	1	115	1.440523	3	2.082576	0.01119403	0.02608696	0.1751239	1
GO:0009083	branched-chain amino acid catabolic process	0.001376149	0.20367	1	4.909903	0.006756757	0.1843829	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.009970332	1.475609	3	2.033059	0.02027027	0.1843976	1	134	1.678523	3	1.787286	0.01119403	0.02238806	0.2363012	1
GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	0.00137744	0.2038612	1	4.905299	0.006756757	0.184539	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0071636	positive regulation of transforming growth factor beta production	0.001379965	0.2042348	1	4.896325	0.006756757	0.1848441	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0002443	leukocyte mediated immunity	0.009990034	1.478525	3	2.029049	0.02027027	0.1851254	1	154	1.929049	3	1.555171	0.01119403	0.01948052	0.3039191	1
GO:0061515	myeloid cell development	0.005295582	0.7837462	2	2.551847	0.01351351	0.1851706	1	60	0.7515775	2	2.66107	0.007462687	0.03333333	0.1732237	1
GO:0010954	positive regulation of protein processing	0.001382774	0.2046506	1	4.886377	0.006756757	0.1851834	1	21	0.2630521	1	3.801528	0.003731343	0.04761905	0.2326699	1
GO:0003012	muscle system process	0.02584384	3.824888	6	1.568673	0.04054054	0.185822	1	230	2.881047	7	2.429672	0.0261194	0.03043478	0.02625881	0.597787518086957
GO:0033344	cholesterol efflux	0.001394926	0.206449	1	4.84381	0.006756757	0.1866495	1	25	0.3131573	1	3.193284	0.003731343	0.04	0.2704396	1
GO:0051053	negative regulation of DNA metabolic process	0.01003648	1.485398	3	2.01966	0.02027027	0.1868442	1	127	1.590839	3	1.885797	0.01119403	0.02362205	0.2132792	1
GO:1903421	regulation of synaptic vesicle recycling	0.001397377	0.2068118	1	4.835313	0.006756757	0.186945	1	10	0.1252629	1	7.983209	0.003731343	0.1	0.1184563	1
GO:0051345	positive regulation of hydrolase activity	0.06651763	9.844609	13	1.32052	0.08783784	0.1870296	1	661	8.279878	12	1.449297	0.04477612	0.01815431	0.1283871	1
GO:1903319	positive regulation of protein maturation	0.001399969	0.2071955	1	4.82636	0.006756757	0.1872573	1	22	0.2755784	1	3.628731	0.003731343	0.04545455	0.2422911	1
GO:0030826	regulation of cGMP biosynthetic process	0.001401416	0.2074096	1	4.821378	0.006756757	0.1874315	1	20	0.2505258	1	3.991604	0.003731343	0.05	0.2229269	1
GO:0019953	sexual reproduction	0.07255515	10.73816	14	1.303761	0.09459459	0.1874357	1	826	10.34672	14	1.353086	0.05223881	0.01694915	0.1565169	1
GO:0043502	regulation of muscle adaptation	0.01005527	1.48818	3	2.015885	0.02027027	0.187541	1	71	0.8893667	3	3.373187	0.01119403	0.04225352	0.05967446	0.832953242916667
GO:0043921	modulation by host of viral transcription	0.001402701	0.2075997	1	4.816963	0.006756757	0.1875862	1	25	0.3131573	1	3.193284	0.003731343	0.04	0.2704396	1
GO:0030500	regulation of bone mineralization	0.01005961	1.488822	3	2.015016	0.02027027	0.1877019	1	75	0.9394718	3	3.193284	0.01119403	0.04	0.06803055	0.894994873869347
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.005345128	0.7910789	2	2.528193	0.01351351	0.1878025	1	58	0.7265249	1	1.376415	0.003731343	0.01724138	0.5190998	1
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	0.00140693	0.2082257	1	4.802482	0.006756757	0.1880953	1	9	0.1127366	1	8.870232	0.003731343	0.1111111	0.107269	1
GO:0016042	lipid catabolic process	0.01515883	2.243506	4	1.782923	0.02702703	0.1881064	1	236	2.956205	4	1.353086	0.01492537	0.01694915	0.3428193	1
GO:1901016	regulation of potassium ion transmembrane transporter activity	0.005352145	0.7921175	2	2.524878	0.01351351	0.1881758	1	49	0.6137883	2	3.258453	0.007462687	0.04081633	0.1254915	1
GO:1900028	negative regulation of ruffle assembly	0.001408726	0.2084914	1	4.796361	0.006756757	0.1883113	1	6	0.07515775	1	13.30535	0.003731343	0.1666667	0.07285132	0.905625620892687
GO:0001832	blastocyst growth	0.001409282	0.2085738	1	4.794467	0.006756757	0.1883783	1	27	0.3382099	1	2.956744	0.003731343	0.03703704	0.2886241	1
GO:0038092	nodal signaling pathway	0.001409985	0.2086778	1	4.792076	0.006756757	0.1884628	1	11	0.1377892	1	7.257463	0.003731343	0.09090909	0.129504	1
GO:0002072	optic cup morphogenesis involved in camera-type eye development	0.001412599	0.2090646	1	4.783211	0.006756757	0.1887771	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0060235	lens induction in camera-type eye	0.001412637	0.2090702	1	4.783082	0.006756757	0.1887817	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0042089	cytokine biosynthetic process	0.001412874	0.2091053	1	4.78228	0.006756757	0.1888101	1	15	0.1878944	1	5.322139	0.003731343	0.06666667	0.1723322	1
GO:1902669	positive regulation of axon guidance	0.001413841	0.2092485	1	4.779007	0.006756757	0.1889265	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
GO:0007067	mitotic nuclear division	0.01009441	1.493973	3	2.008069	0.02027027	0.1889942	1	158	1.979154	2	1.010533	0.007462687	0.01265823	0.5909962	1
GO:0072359	circulatory system development	0.1093737	16.18731	20	1.235536	0.1351351	0.1890095	1	880	11.02314	21	1.905084	0.07835821	0.02386364	0.003721369	0.238787844166667
GO:0048755	branching morphogenesis of a nerve	0.001422552	0.2105376	1	4.749745	0.006756757	0.1899729	1	5	0.06263146	1	15.96642	0.003731343	0.2	0.06108748	0.832953242916667
GO:0015914	phospholipid transport	0.005388306	0.7974693	2	2.507933	0.01351351	0.1901006	1	58	0.7265249	2	2.752831	0.007462687	0.03448276	0.1643246	1
GO:0021892	cerebral cortex GABAergic interneuron differentiation	0.001424467	0.2108211	1	4.743359	0.006756757	0.1902027	1	12	0.1503155	1	6.652674	0.003731343	0.08333333	0.1404137	1
GO:0030279	negative regulation of ossification	0.01012976	1.499204	3	2.001061	0.02027027	0.1903092	1	79	0.989577	5	5.052664	0.01865672	0.06329114	0.003149513	0.218132937407407
GO:0071223	cellular response to lipoteichoic acid	0.001426731	0.2111562	1	4.73583	0.006756757	0.1904745	1	12	0.1503155	1	6.652674	0.003731343	0.08333333	0.1404137	1
GO:0021872	forebrain generation of neurons	0.01525928	2.258374	4	1.771186	0.02702703	0.1910917	1	76	0.9519981	4	4.201689	0.01492537	0.05263158	0.01527649	0.474986351781473
GO:0046037	GMP metabolic process	0.001431892	0.21192	1	4.718762	0.006756757	0.1910934	1	15	0.1878944	1	5.322139	0.003731343	0.06666667	0.1723322	1
GO:0030220	platelet formation	0.001433543	0.2121644	1	4.713327	0.006756757	0.1912914	1	19	0.2379995	1	4.201689	0.003731343	0.05263158	0.2130607	1
GO:0090303	positive regulation of wound healing	0.005414738	0.8013812	2	2.495691	0.01351351	0.1915092	1	52	0.6513671	2	3.070465	0.007462687	0.03846154	0.1381833	1
GO:0072329	monocarboxylic acid catabolic process	0.005416992	0.8017148	2	2.494653	0.01351351	0.1916294	1	91	1.139892	2	1.754551	0.007462687	0.02197802	0.3159656	1
GO:0002252	immune effector process	0.02610795	3.863977	6	1.552804	0.04054054	0.1917016	1	417	5.223463	6	1.148663	0.02238806	0.01438849	0.4237919	1
GO:0014819	regulation of skeletal muscle contraction	0.00144165	0.2133643	1	4.68682	0.006756757	0.1922626	1	11	0.1377892	1	7.257463	0.003731343	0.09090909	0.129504	1
GO:0007095	mitotic G2 DNA damage checkpoint	0.001442313	0.2134624	1	4.684666	0.006756757	0.1923419	1	20	0.2505258	1	3.991604	0.003731343	0.05	0.2229269	1
GO:0016310	phosphorylation	0.09118707	13.49569	17	1.259662	0.1148649	0.1923643	1	1047	13.11503	16	1.219975	0.05970149	0.01528176	0.2412227	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.01018519	1.507408	3	1.990171	0.02027027	0.1923761	1	113	1.415471	3	2.119436	0.01119403	0.02654867	0.1689635	1
GO:0000387	spliceosomal snRNP assembly	0.001444994	0.2138592	1	4.675975	0.006756757	0.1926628	1	34	0.4258939	1	2.348003	0.003731343	0.02941176	0.3487859	1
GO:0048738	cardiac muscle tissue development	0.02616273	3.872084	6	1.549553	0.04054054	0.1929302	1	182	2.279785	6	2.631827	0.02238806	0.03296703	0.0274074	0.613269856410256
GO:0006098	pentose-phosphate shunt	0.001449038	0.2144577	1	4.662924	0.006756757	0.1931465	1	10	0.1252629	1	7.983209	0.003731343	0.1	0.1184563	1
GO:0014894	response to denervation involved in regulation of muscle adaptation	0.001449453	0.214519	1	4.661591	0.006756757	0.1931961	1	11	0.1377892	1	7.257463	0.003731343	0.09090909	0.129504	1
GO:0006414	translational elongation	0.001452409	0.2149565	1	4.652104	0.006756757	0.1935495	1	30	0.3757887	1	2.66107	0.003731343	0.03333333	0.3150575	1
GO:0002695	negative regulation of leukocyte activation	0.01534333	2.270813	4	1.761484	0.02702703	0.1936008	1	160	2.004207	3	1.496852	0.01119403	0.01875	0.324456	1
GO:0002009	morphogenesis of an epithelium	0.0669932	9.914993	13	1.311146	0.08783784	0.1936044	1	498	6.238093	13	2.08397	0.04850746	0.02610442	0.01042778	0.423538831692308
GO:0071732	cellular response to nitric oxide	0.001453793	0.2151613	1	4.647676	0.006756757	0.1937149	1	15	0.1878944	1	5.322139	0.003731343	0.06666667	0.1723322	1
GO:0051961	negative regulation of nervous system development	0.04332059	6.411448	9	1.403739	0.06081081	0.1938683	1	287	3.595046	9	2.503445	0.03358209	0.03135889	0.01051567	0.423538831692308
GO:0043583	ear development	0.0375414	5.556127	8	1.439852	0.05405405	0.1939917	1	239	2.993784	7	2.338178	0.0261194	0.0292887	0.03142069	0.661248926205788
GO:0002455	humoral immune response mediated by circulating immunoglobulin	0.001461739	0.2163373	1	4.622411	0.006756757	0.1946639	1	31	0.388315	1	2.575229	0.003731343	0.03225806	0.3236493	1
GO:0007155	cell adhesion	0.1223488	18.10762	22	1.214958	0.1486486	0.1948031	1	1019	12.76429	23	1.801902	0.0858209	0.02257115	0.004799521	0.263973655
GO:0045786	negative regulation of cell cycle	0.03759064	5.563415	8	1.437966	0.05405405	0.194912	1	385	4.822622	8	1.658849	0.02985075	0.02077922	0.1122568	1
GO:0038065	collagen-activated signaling pathway	0.001464861	0.2167995	1	4.612557	0.006756757	0.1950366	1	13	0.1628418	1	6.14093	0.003731343	0.07692308	0.1511871	1
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	0.001464885	0.2168029	1	4.612484	0.006756757	0.1950393	1	14	0.1753681	1	5.702292	0.003731343	0.07142857	0.1618261	1
GO:0051701	interaction with host	0.00548273	0.8114441	2	2.464742	0.01351351	0.1951391	1	73	0.9144193	2	2.187181	0.007462687	0.02739726	0.232532	1
GO:0042535	positive regulation of tumor necrosis factor biosynthetic process	0.001470489	0.2176324	1	4.594904	0.006756757	0.1957078	1	13	0.1628418	1	6.14093	0.003731343	0.07692308	0.1511871	1
GO:0003007	heart morphogenesis	0.03763578	5.570096	8	1.436241	0.05405405	0.1957572	1	251	3.144099	9	2.862505	0.03358209	0.03585657	0.004537629	0.255706576909871
GO:0009065	glutamine family amino acid catabolic process	0.001475921	0.2184363	1	4.577994	0.006756757	0.196355	1	21	0.2630521	1	3.801528	0.003731343	0.04761905	0.2326699	1
GO:0048699	generation of neurons	0.1921265	28.43472	33	1.160553	0.222973	0.1964327	1	1417	17.74975	35	1.971858	0.130597	0.02470007	9.421342e-05	0.0210320218048387
GO:0031987	locomotion involved in locomotory behavior	0.001477962	0.2187383	1	4.571673	0.006756757	0.196598	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
GO:0015931	nucleobase-containing compound transport	0.01030264	1.524791	3	1.967482	0.02027027	0.1967744	1	174	2.179575	3	1.376415	0.01119403	0.01724138	0.3722895	1
GO:0033630	positive regulation of cell adhesion mediated by integrin	0.001479538	0.2189716	1	4.566803	0.006756757	0.1967857	1	18	0.2254732	1	4.435116	0.003731343	0.05555556	0.2030697	1
GO:0072124	regulation of glomerular mesangial cell proliferation	0.001481001	0.2191882	1	4.562289	0.006756757	0.1969599	1	10	0.1252629	1	7.983209	0.003731343	0.1	0.1184563	1
GO:0007596	blood coagulation	0.01031114	1.526048	3	1.965862	0.02027027	0.1970934	1	129	1.615892	3	1.85656	0.01119403	0.02325581	0.2198082	1
GO:0051384	response to glucocorticoid	0.01546334	2.288575	4	1.747813	0.02702703	0.1972018	1	144	1.803786	4	2.217558	0.01492537	0.02777778	0.107441	1
GO:0043488	regulation of mRNA stability	0.005527892	0.818128	2	2.444605	0.01351351	0.1975551	1	72	0.901893	2	2.217558	0.007462687	0.02777778	0.2279089	1
GO:0002381	immunoglobulin production involved in immunoglobulin mediated immune response	0.00148763	0.2201692	1	4.541961	0.006756757	0.1977485	1	27	0.3382099	1	2.956744	0.003731343	0.03703704	0.2886241	1
GO:0050817	coagulation	0.01033466	1.52953	3	1.961387	0.02027027	0.1979777	1	131	1.640944	3	1.828216	0.01119403	0.02290076	0.2263776	1
GO:0042752	regulation of circadian rhythm	0.01033651	1.529804	3	1.961036	0.02027027	0.1980473	1	96	1.202524	3	2.494753	0.01119403	0.03125	0.1195657	1
GO:0007599	hemostasis	0.01034475	1.531024	3	1.959473	0.02027027	0.1983574	1	131	1.640944	3	1.828216	0.01119403	0.02290076	0.2263776	1
GO:0044085	cellular component biogenesis	0.1668366	24.69182	29	1.174478	0.1959459	0.1984571	1	2237	28.02131	28	0.9992394	0.1044776	0.01251676	0.5314718	1
GO:0036344	platelet morphogenesis	0.001496249	0.2214448	1	4.515798	0.006756757	0.1987727	1	20	0.2505258	1	3.991604	0.003731343	0.05	0.2229269	1
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	0.001496654	0.2215047	1	4.514576	0.006756757	0.1988208	1	12	0.1503155	1	6.652674	0.003731343	0.08333333	0.1404137	1
GO:0008283	cell proliferation	0.06137447	9.083421	12	1.321088	0.08108108	0.1990604	1	567	7.102407	13	1.830365	0.04850746	0.02292769	0.0271234	0.611093469879518
GO:0045898	regulation of RNA polymerase II transcriptional preinitiation complex assembly	0.001501225	0.2221814	1	4.500828	0.006756757	0.1993635	1	15	0.1878944	1	5.322139	0.003731343	0.06666667	0.1723322	1
GO:0097300	programmed necrotic cell death	0.00150146	0.2222161	1	4.500123	0.006756757	0.1993914	1	26	0.3256836	1	3.070465	0.003731343	0.03846154	0.279589	1
GO:0072525	pyridine-containing compound biosynthetic process	0.001503385	0.222501	1	4.494362	0.006756757	0.1996198	1	20	0.2505258	1	3.991604	0.003731343	0.05	0.2229269	1
GO:0035518	histone H2A monoubiquitination	0.00150541	0.2228006	1	4.488318	0.006756757	0.19986	1	18	0.2254732	1	4.435116	0.003731343	0.05555556	0.2030697	1
GO:0048814	regulation of dendrite morphogenesis	0.01038565	1.537077	3	1.951757	0.02027027	0.1998978	1	79	0.989577	3	3.031598	0.01119403	0.03797468	0.07688657	0.936228094232558
GO:0010692	regulation of alkaline phosphatase activity	0.001505946	0.22288	1	4.486719	0.006756757	0.1999236	1	10	0.1252629	1	7.983209	0.003731343	0.1	0.1184563	1
GO:0001656	metanephros development	0.01555548	2.302211	4	1.73746	0.02702703	0.1999804	1	87	1.089787	4	3.670441	0.01492537	0.04597701	0.02384675	0.585084223518851
GO:0032786	positive regulation of DNA-templated transcription, elongation	0.001506781	0.2230036	1	4.484232	0.006756757	0.2000226	1	26	0.3256836	1	3.070465	0.003731343	0.03846154	0.279589	1
GO:0050995	negative regulation of lipid catabolic process	0.0015108	0.2235985	1	4.472303	0.006756757	0.200499	1	22	0.2755784	1	3.628731	0.003731343	0.04545455	0.2422911	1
GO:0032970	regulation of actin filament-based process	0.0321572	4.759265	7	1.470815	0.0472973	0.2006917	1	329	4.12115	6	1.455904	0.02238806	0.01823708	0.2320623	1
GO:1904948	midbrain dopaminergic neuron differentiation	0.001512757	0.2238881	1	4.466517	0.006756757	0.2007309	1	10	0.1252629	1	7.983209	0.003731343	0.1	0.1184563	1
GO:0030277	maintenance of gastrointestinal epithelium	0.001513438	0.2239888	1	4.46451	0.006756757	0.2008115	1	13	0.1628418	1	6.14093	0.003731343	0.07692308	0.1511871	1
GO:0042592	homeostatic process	0.1229359	18.19451	22	1.209156	0.1486486	0.201034	1	1411	17.6746	22	1.244724	0.08208955	0.01559178	0.1704384	1
GO:0060666	dichotomous subdivision of terminal units involved in salivary gland branching	0.001517559	0.2245988	1	4.452383	0.006756757	0.2012996	1	5	0.06263146	1	15.96642	0.003731343	0.2	0.06108748	0.832953242916667
GO:0042482	positive regulation of odontogenesis	0.00151919	0.2248401	1	4.447605	0.006756757	0.2014926	1	12	0.1503155	1	6.652674	0.003731343	0.08333333	0.1404137	1
GO:0003025	regulation of systemic arterial blood pressure by baroreceptor feedback	0.001521878	0.2252379	1	4.43975	0.006756757	0.2018107	1	7	0.08768404	1	11.40458	0.003731343	0.1428571	0.08446831	0.96292409643168
GO:0010888	negative regulation of lipid storage	0.001522227	0.2252896	1	4.438731	0.006756757	0.201852	1	25	0.3131573	1	3.193284	0.003731343	0.04	0.2704396	1
GO:0000160	phosphorelay signal transduction system	0.001522751	0.2253672	1	4.437204	0.006756757	0.201914	1	8	0.1002103	1	9.979011	0.003731343	0.125	0.09594028	1
