ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.002450346	3.795586	6	1.580784	0.003873467	0.183574	0.706136838084043	33	3.397943	5	1.471478	0.002269632	0.1515152	0.2488789	0.717266578819903
GO:0048194	Golgi vesicle budding	0.000502956	0.7790789	2	2.567134	0.001291156	0.1836881	0.706271814977974	8	0.8237439	2	2.427939	0.0009078529	0.25	0.195751	0.598128055555556
GO:0032878	regulation of establishment or maintenance of cell polarity	0.003516624	5.44725	8	1.468631	0.005164622	0.183717	0.706271814977974	24	2.471232	8	3.237252	0.003631412	0.3333333	0.002020031	0.0318197422262334
GO:0031284	positive regulation of guanylate cyclase activity	0.0005031713	0.7794123	2	2.566036	0.001291156	0.1838073	0.706411496476806	9	0.9267118	2	2.158168	0.0009078529	0.2222222	0.2353979	0.68201826272687
GO:0051899	membrane depolarization	0.005170388	8.00893	11	1.373467	0.007101356	0.1844876	0.708810064516129	57	5.869175	8	1.363054	0.003631412	0.1403509	0.2293731	0.680396516632722
GO:0030220	platelet formation	0.001433543	2.220558	4	1.801349	0.002582311	0.1845942	0.708810064516129	19	1.956392	3	1.533435	0.001361779	0.1578947	0.3105721	0.786887569078947
GO:2000109	regulation of macrophage apoptotic process	0.0009516208	1.474061	3	2.035194	0.001936733	0.1846082	0.708810064516129	8	0.8237439	3	3.641909	0.001361779	0.375	0.04106828	0.273023760893855
GO:0035973	aggrephagy	0.0005046886	0.7817626	2	2.558321	0.001291156	0.184648	0.708810064516129	5	0.5148399	1	1.942351	0.0004539265	0.2	0.4192136	0.90195694017094
GO:0048678	response to axon injury	0.005172942	8.012887	11	1.372789	0.007101356	0.1848816	0.709498722955145	44	4.530591	7	1.545052	0.003177485	0.1590909	0.1620025	0.579402383879781
GO:0030865	cortical cytoskeleton organization	0.00298559	4.624679	7	1.513619	0.004519045	0.1849731	0.709641816822978	38	3.912783	7	1.789008	0.003177485	0.1842105	0.09015153	0.436480284974093
GO:0051665	membrane raft localization	0.000505467	0.7829684	2	2.554381	0.001291156	0.1850795	0.70984197333724	8	0.8237439	2	2.427939	0.0009078529	0.25	0.195751	0.598128055555556
GO:0046813	receptor-mediated virion attachment to host cell	0.0001322874	0.2049133	1	4.880114	0.0006455778	0.1852931	0.710453040128881	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:2000373	positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity	0.0001326376	0.2054556	1	4.867231	0.0006455778	0.1857349	0.711938460029283	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0050930	induction of positive chemotaxis	0.002460268	3.810955	6	1.574409	0.003873467	0.1858475	0.712161526639344	16	1.647488	6	3.641909	0.002723559	0.375	0.003808278	0.0525847668987342
GO:0034182	regulation of maintenance of mitotic sister chromatid cohesion	0.000955183	1.479578	3	2.027605	0.001936733	0.1859826	0.712243401286926	8	0.8237439	2	2.427939	0.0009078529	0.25	0.195751	0.598128055555556
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.001942224	3.008504	5	1.661955	0.003227889	0.1860052	0.712243401286926	50	5.148399	5	0.9711757	0.002269632	0.1	0.5960424	1
GO:2000286	receptor internalization involved in canonical Wnt signaling pathway	0.0001328733	0.2058207	1	4.858598	0.0006455778	0.1860321	0.712243401286926	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0045715	negative regulation of low-density lipoprotein particle receptor biosynthetic process	0.0001329254	0.2059014	1	4.856693	0.0006455778	0.1860978	0.71228660877193	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0010868	negative regulation of triglyceride biosynthetic process	0.0001330168	0.206043	1	4.853355	0.0006455778	0.1862131	0.712376773232028	1	0.102968	1	9.711757	0.0004539265	1	0.102968	0.436480284974093
GO:0075525	viral translational termination-reinitiation	0.0001330304	0.2060641	1	4.852859	0.0006455778	0.1862302	0.712376773232028	5	0.5148399	1	1.942351	0.0004539265	0.2	0.4192136	0.90195694017094
GO:0048645	animal organ formation	0.007444097	11.53091	15	1.300852	0.009683667	0.186525	0.713296012269939	38	3.912783	9	2.300153	0.004085338	0.2368421	0.01319806	0.128352604309064
GO:0009266	response to temperature stimulus	0.01384628	21.44789	26	1.21224	0.01678502	0.1867269	0.713859556366822	151	15.54817	24	1.54359	0.01089424	0.1589404	0.02084298	0.175006163053239
GO:0006541	glutamine metabolic process	0.00144124	2.23248	4	1.791729	0.002582311	0.1869614	0.714237965296005	24	2.471232	3	1.21397	0.001361779	0.125	0.4553983	0.957155386480411
GO:0090071	negative regulation of ribosome biogenesis	0.0005089302	0.7883329	2	2.536999	0.001291156	0.1870009	0.714237965296005	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0030252	growth hormone secretion	0.0005089635	0.7883844	2	2.536833	0.001291156	0.1870194	0.714237965296005	6	0.6178079	2	3.237252	0.0009078529	0.3333333	0.1201317	0.475801498638427
GO:0060022	hard palate development	0.001441542	2.232948	4	1.791354	0.002582311	0.1870545	0.714237965296005	6	0.6178079	2	3.237252	0.0009078529	0.3333333	0.1201317	0.475801498638427
GO:1902622	regulation of neutrophil migration	0.002465708	3.819382	6	1.570935	0.003873467	0.1870987	0.714237965296005	39	4.015751	5	1.245097	0.002269632	0.1282051	0.3742042	0.856202233525607
GO:0014745	negative regulation of muscle adaptation	0.001442266	2.23407	4	1.790454	0.002582311	0.1872778	0.714713236734694	11	1.132648	2	1.765774	0.0009078529	0.1818182	0.3152925	0.790798778501628
GO:0043117	positive regulation of vascular permeability	0.0009587335	1.485078	3	2.020096	0.001936733	0.1873552	0.714800223841446	11	1.132648	2	1.765774	0.0009078529	0.1818182	0.3152925	0.790798778501628
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.0009595682	1.486371	3	2.018338	0.001936733	0.1876782	0.715726816831683	17	1.750456	3	1.713839	0.001361779	0.1764706	0.2521024	0.72146808629331
GO:0060325	face morphogenesis	0.004635143	7.179836	10	1.392789	0.006455778	0.1877478	0.715726816831683	40	4.118719	6	1.456764	0.002723559	0.15	0.2254647	0.671215129178986
GO:0007548	sex differentiation	0.03128858	48.46602	55	1.134816	0.03550678	0.1877621	0.715726816831683	275	28.3162	40	1.412619	0.01815706	0.1454545	0.01589208	0.146577395211268
GO:0051603	proteolysis involved in cellular protein catabolic process	0.03495566	54.14631	61	1.126577	0.03938025	0.1882903	0.717531303347889	501	51.58696	51	0.9886219	0.02315025	0.1017964	0.5569671	1
GO:0014741	negative regulation of muscle hypertrophy	0.003002292	4.65055	7	1.505198	0.004519045	0.1884354	0.717875257857974	20	2.05936	3	1.456764	0.001361779	0.15	0.340018	0.818321361537106
GO:0007566	embryo implantation	0.004088564	6.333186	9	1.421086	0.0058102	0.1886109	0.718334792260692	52	5.354335	8	1.494116	0.003631412	0.1538462	0.1617445	0.578954198796828
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	0.0005120157	0.7931124	2	2.521711	0.001291156	0.1887152	0.718522969168121	11	1.132648	2	1.765774	0.0009078529	0.1818182	0.3152925	0.790798778501628
GO:0060479	lung cell differentiation	0.006324789	9.797098	13	1.326923	0.008392511	0.1889775	0.719297781812899	32	3.294975	10	3.034924	0.004539265	0.3125	0.001006886	0.0185114294101124
GO:0033152	immunoglobulin V(D)J recombination	0.0009632426	1.492063	3	2.010639	0.001936733	0.1891021	0.719297781812899	6	0.6178079	1	1.618626	0.0004539265	0.1666667	0.47903	0.965343383194829
GO:0046543	development of secondary female sexual characteristics	0.0009632807	1.492122	3	2.01056	0.001936733	0.1891169	0.719297781812899	10	1.02968	1	0.9711757	0.0004539265	0.1	0.6627325	1
GO:0034622	cellular macromolecular complex assembly	0.05032653	77.95579	86	1.103189	0.05551969	0.1891385	0.719297781812899	725	74.65179	81	1.085038	0.03676804	0.1117241	0.2313692	0.68201826272687
GO:1902809	regulation of skeletal muscle fiber differentiation	0.0005128954	0.794475	2	2.517386	0.001291156	0.1892043	0.719339031948882	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0043096	purine nucleobase salvage	0.0001355021	0.2098928	1	4.764337	0.0006455778	0.1893404	0.719647455284553	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0055119	relaxation of cardiac muscle	0.001449433	2.245171	4	1.781601	0.002582311	0.1894921	0.720014975036284	8	0.8237439	3	3.641909	0.001361779	0.375	0.04106828	0.273023760893855
GO:2001200	positive regulation of dendritic cell differentiation	0.0001359697	0.2106171	1	4.747952	0.0006455778	0.1899274	0.721459566453859	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0072218	metanephric ascending thin limb development	0.0005149743	0.7976953	2	2.507223	0.001291156	0.1903609	0.72289648418915	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0086047	membrane depolarization during Purkinje myocyte cell action potential	0.000136395	0.2112759	1	4.733147	0.0006455778	0.190461	0.723066847447796	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0048739	cardiac muscle fiber development	0.0009668946	1.49772	3	2.003045	0.001936733	0.19052	0.723081124963758	9	0.9267118	1	1.079084	0.0004539265	0.1111111	0.6240002	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	0.01805017	27.95971	33	1.18027	0.02130407	0.1908178	0.723887620689655	168	17.29862	28	1.618626	0.01270994	0.1666667	0.007159431	0.0842021130188679
GO:0071732	cellular response to nitric oxide	0.001453793	2.251925	4	1.776258	0.002582311	0.1908431	0.723887620689655	15	1.54452	2	1.294901	0.0009078529	0.1333333	0.4667475	0.965343383194829
GO:0030166	proteoglycan biosynthetic process	0.006907211	10.69927	14	1.308501	0.009038089	0.1909576	0.723935742038217	42	4.324655	10	2.312323	0.004539265	0.2380952	0.008868498	0.0981307175147929
GO:1903373	positive regulation of endoplasmic reticulum tubular network organization	0.0005161188	0.799468	2	2.501664	0.001291156	0.190998	0.723935742038217	4	0.4118719	2	4.855878	0.0009078529	0.5	0.05520194	0.326522094261184
GO:0015672	monovalent inorganic cation transport	0.03683671	57.06007	64	1.121625	0.04131698	0.1910217	0.723935742038217	394	40.56939	54	1.331053	0.02451203	0.1370558	0.01806237	0.159927406896552
GO:0032594	protein transport within lipid bilayer	0.0009688376	1.500729	3	1.999028	0.001936733	0.1912755	0.724003701820283	9	0.9267118	2	2.158168	0.0009078529	0.2222222	0.2353979	0.68201826272687
GO:0000305	response to oxygen radical	0.0009689467	1.500898	3	1.998803	0.001936733	0.191318	0.724003701820283	21	2.162328	3	1.387394	0.001361779	0.1428571	0.3693683	0.847804847799404
GO:0003294	atrial ventricular junction remodeling	0.0005167647	0.8004685	2	2.498537	0.001291156	0.1913577	0.724003701820283	2	0.205936	2	9.711757	0.0009078529	1	0.01059809	0.107209426661515
GO:0010652	positive regulation of cell communication by chemical coupling	0.0005167647	0.8004685	2	2.498537	0.001291156	0.1913577	0.724003701820283	2	0.205936	2	9.711757	0.0009078529	1	0.01059809	0.107209426661515
GO:0035786	protein complex oligomerization	0.0001371372	0.2124256	1	4.707531	0.0006455778	0.1913913	0.724003701820283	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0043457	regulation of cellular respiration	0.001962821	3.040409	5	1.644515	0.003227889	0.1914113	0.724003701820283	24	2.471232	5	2.023283	0.002269632	0.2083333	0.09371773	0.436480284974093
GO:0086098	angiotensin-activated signaling pathway involved in heart process	0.0001371656	0.2124695	1	4.706559	0.0006455778	0.1914268	0.724003701820283	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0009057	macromolecule catabolic process	0.05099391	78.98957	87	1.101411	0.05616527	0.1916157	0.724508813691508	769	79.18238	77	0.9724386	0.03495234	0.10013	0.6220057	1
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.004659095	7.216938	10	1.385629	0.006455778	0.1917182	0.724687045336414	57	5.869175	9	1.533435	0.004085338	0.1578947	0.12761	0.495994471810089
GO:0031953	negative regulation of protein autophosphorylation	0.001457565	2.257768	4	1.771661	0.002582311	0.1920145	0.725506733333333	12	1.235616	3	2.427939	0.001361779	0.25	0.118517	0.475801498638427
GO:0042776	mitochondrial ATP synthesis coupled proton transport	0.00013766	0.2132353	1	4.689655	0.0006455778	0.1920459	0.725506733333333	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0042737	drug catabolic process	0.0005184164	0.803027	2	2.490576	0.001291156	0.192278	0.726098939717335	7	0.7207759	2	2.774788	0.0009078529	0.2857143	0.1570803	0.566597169192615
GO:0001523	retinoid metabolic process	0.003020852	4.6793	7	1.49595	0.004519045	0.1923136	0.726098939717335	47	4.839495	3	0.6198994	0.001361779	0.06382979	0.8753516	1
GO:0010677	negative regulation of cellular carbohydrate metabolic process	0.004109804	6.366087	9	1.413741	0.0058102	0.1923809	0.726143593137255	49	5.045431	9	1.783792	0.004085338	0.1836735	0.06019571	0.344238463914373
GO:0038202	TORC1 signaling	0.0005189996	0.8039304	2	2.487778	0.001291156	0.1926031	0.726726998559078	8	0.8237439	1	1.21397	0.0004539265	0.125	0.5808222	1
GO:0071105	response to interleukin-11	0.0001381401	0.2139789	1	4.673357	0.0006455778	0.1926465	0.726726998559078	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0006072	glycerol-3-phosphate metabolic process	0.0009734097	1.507812	3	1.989638	0.001936733	0.1930562	0.728062707577067	9	0.9267118	2	2.158168	0.0009078529	0.2222222	0.2353979	0.68201826272687
GO:2001245	regulation of phosphatidylcholine biosynthetic process	0.0001385873	0.2146717	1	4.658277	0.0006455778	0.1932057	0.728416651209677	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0034091	regulation of maintenance of sister chromatid cohesion	0.0009739937	1.508716	3	1.988446	0.001936733	0.193284	0.728502032824647	9	0.9267118	2	2.158168	0.0009078529	0.2222222	0.2353979	0.68201826272687
GO:0060271	cilium assembly	0.0204789	31.72181	37	1.16639	0.02388638	0.1934074	0.72868809294964	258	26.56574	29	1.091632	0.01316387	0.1124031	0.3369244	0.818321361537106
GO:0008298	intracellular mRNA localization	0.0005205089	0.8062683	2	2.480564	0.001291156	0.1934447	0.72868809294964	10	1.02968	2	1.942351	0.0009078529	0.2	0.2754101	0.723121387807784
GO:0022617	extracellular matrix disassembly	0.0005207019	0.8065673	2	2.479644	0.001291156	0.1935523	0.728883661392405	16	1.647488	2	1.21397	0.0009078529	0.125	0.5015	0.997058778857837
GO:0071157	negative regulation of cell cycle arrest	0.0009752609	1.510679	3	1.985862	0.001936733	0.1937784	0.729525238999137	22	2.265296	3	1.32433	0.001361779	0.1363636	0.3984691	0.893756086189171
GO:0090400	stress-induced premature senescence	0.0005216515	0.8080382	2	2.475131	0.001291156	0.1940821	0.730458507475561	8	0.8237439	2	2.427939	0.0009078529	0.25	0.195751	0.598128055555556
GO:0022010	central nervous system myelination	0.001973379	3.056764	5	1.635717	0.003227889	0.1942038	0.730602175574713	18	1.853424	2	1.079084	0.0009078529	0.1111111	0.5664468	1
GO:0002318	myeloid progenitor cell differentiation	0.001464685	2.268798	4	1.763048	0.002582311	0.1942319	0.730602175574713	8	0.8237439	3	3.641909	0.001361779	0.375	0.04106828	0.273023760893855
GO:0006649	phospholipid transfer to membrane	0.0001395081	0.2160981	1	4.627529	0.0006455778	0.1943559	0.730858584027578	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0045727	positive regulation of translation	0.007505715	11.62635	15	1.290173	0.009683667	0.1945134	0.7312407828834	104	10.70867	14	1.307352	0.00635497	0.1346154	0.1808041	0.598128055555556
GO:0031282	regulation of guanylate cyclase activity	0.0005225353	0.8094072	2	2.470944	0.001291156	0.1945754	0.731263848980764	11	1.132648	2	1.765774	0.0009078529	0.1818182	0.3152925	0.790798778501628
GO:0043279	response to alkaloid	0.01690268	26.18224	31	1.184008	0.02001291	0.1947475	0.731700566877153	150	15.4452	24	1.553881	0.01089424	0.16	0.01935951	0.167936372365805
GO:0002866	positive regulation of acute inflammatory response to antigenic stimulus	0.0005229652	0.810073	2	2.468913	0.001291156	0.1948153	0.731745273170732	10	1.02968	1	0.9711757	0.0004539265	0.1	0.6627325	1
GO:0019827	stem cell population maintenance	0.0169058	26.18708	31	1.18379	0.02001291	0.1950178	0.73229575502008	137	14.10661	23	1.630441	0.01044031	0.1678832	0.01272971	0.125193015702479
GO:0003032	detection of oxygen	0.0001401242	0.2170523	1	4.607184	0.0006455778	0.1951244	0.732485917981073	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0001936	regulation of endothelial cell proliferation	0.01157788	17.93414	22	1.226711	0.01420271	0.1951859	0.732506717603211	101	10.39977	19	1.826964	0.008624603	0.1881188	0.006852462	0.0812488474456522
GO:1902946	protein localization to early endosome	0.0005238143	0.8113883	2	2.464911	0.001291156	0.1952894	0.732685080538836	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0060710	chorio-allantoic fusion	0.001468899	2.275325	4	1.757991	0.002582311	0.1955478	0.733258104208417	10	1.02968	3	2.913527	0.001361779	0.3	0.07534878	0.400615568724614
GO:2000551	regulation of T-helper 2 cell cytokine production	0.0009799029	1.51787	3	1.976454	0.001936733	0.1955923	0.733258104208417	9	0.9267118	2	2.158168	0.0009078529	0.2222222	0.2353979	0.68201826272687
GO:0014889	muscle atrophy	0.001469241	2.275854	4	1.757582	0.002582311	0.1956547	0.733258104208417	10	1.02968	4	3.884703	0.001815706	0.4	0.01414332	0.133191409208633
GO:0061441	renal artery morphogenesis	0.0005244888	0.8124332	2	2.461741	0.001291156	0.1956662	0.733258104208417	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0006651	diacylglycerol biosynthetic process	0.0001406171	0.2178158	1	4.591034	0.0006455778	0.1957388	0.733320232398397	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0033632	regulation of cell-cell adhesion mediated by integrin	0.0009809892	1.519552	3	1.974266	0.001936733	0.1960174	0.733894834238354	9	0.9267118	3	3.237252	0.001361779	0.3333333	0.05698714	0.330510262560922
GO:0001561	fatty acid alpha-oxidation	0.0005252835	0.8136642	2	2.458016	0.001291156	0.1961101	0.733894834238354	5	0.5148399	2	3.884703	0.0009078529	0.4	0.08580932	0.430196858981233
GO:0006475	internal protein amino acid acetylation	0.006375261	9.875279	13	1.316418	0.008392511	0.1961438	0.733894834238354	116	11.94429	9	0.7534984	0.004085338	0.07758621	0.8560711	1
GO:1903363	negative regulation of cellular protein catabolic process	0.005245027	8.124547	11	1.353922	0.007101356	0.1961612	0.733894834238354	62	6.384015	9	1.409771	0.004085338	0.1451613	0.1840719	0.598128055555556
GO:0017121	phospholipid scrambling	0.0009813854	1.520166	3	1.973469	0.001936733	0.1961725	0.733894834238354	13	1.338584	3	2.241175	0.001361779	0.2307692	0.1428225	0.538308818024762
GO:1904356	regulation of telomere maintenance via telomere lengthening	0.004686689	7.259681	10	1.377471	0.006455778	0.1963377	0.734060639498433	57	5.869175	8	1.363054	0.003631412	0.1403509	0.2293731	0.680396516632722
GO:0060147	regulation of posttranscriptional gene silencing	0.003040181	4.70924	7	1.486439	0.004519045	0.1963862	0.734060639498433	36	3.706847	6	1.618626	0.002723559	0.1666667	0.1602894	0.57453128313253
GO:0060966	regulation of gene silencing by RNA	0.003040181	4.70924	7	1.486439	0.004519045	0.1963862	0.734060639498433	36	3.706847	6	1.618626	0.002723559	0.1666667	0.1602894	0.57453128313253
GO:0002883	regulation of hypersensitivity	0.0005260877	0.8149098	2	2.454259	0.001291156	0.1965595	0.734060639498433	11	1.132648	1	0.882887	0.0004539265	0.09090909	0.6974764	1
GO:0002232	leukocyte chemotaxis involved in inflammatory response	0.0001413083	0.2188865	1	4.568577	0.0006455778	0.1965995	0.734060639498433	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0046007	negative regulation of activated T cell proliferation	0.0005261908	0.8150696	2	2.453778	0.001291156	0.1966171	0.734060639498433	10	1.02968	2	1.942351	0.0009078529	0.2	0.2754101	0.723121387807784
GO:1903860	negative regulation of dendrite extension	0.0001413634	0.2189719	1	4.566795	0.0006455778	0.1966682	0.734060639498433	1	0.102968	1	9.711757	0.0004539265	1	0.102968	0.436480284974093
GO:0009213	pyrimidine deoxyribonucleoside triphosphate catabolic process	0.0001413657	0.2189755	1	4.566722	0.0006455778	0.196671	0.734060639498433	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0051685	maintenance of ER location	0.0001414435	0.219096	1	4.56421	0.0006455778	0.1967678	0.734060639498433	1	0.102968	1	9.711757	0.0004539265	1	0.102968	0.436480284974093
GO:0060068	vagina development	0.001472829	2.281413	4	1.7533	0.002582311	0.1967776	0.734060639498433	14	1.441552	2	1.387394	0.0009078529	0.1428571	0.4305895	0.912632214216321
GO:0051851	modification by host of symbiont morphology or physiology	0.004137117	6.408395	9	1.404408	0.0058102	0.197276	0.735710210826211	65	6.692919	8	1.195293	0.003631412	0.1230769	0.3528479	0.818321361537106
GO:1902336	positive regulation of retinal ganglion cell axon guidance	0.000527642	0.8173174	2	2.44703	0.001291156	0.1974284	0.736066759749502	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0086053	AV node cell to bundle of His cell communication by electrical coupling	0.0001420509	0.2200368	1	4.544695	0.0006455778	0.1975233	0.736066759749502	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:2000001	regulation of DNA damage checkpoint	0.001475263	2.285182	4	1.750408	0.002582311	0.1975403	0.736066759749502	16	1.647488	2	1.21397	0.0009078529	0.125	0.5015	0.997058778857837
GO:0006497	protein lipidation	0.005255062	8.140091	11	1.351336	0.007101356	0.1977553	0.736421738413421	85	8.752279	11	1.256816	0.004993191	0.1294118	0.2566482	0.723121387807784
GO:0060979	vasculogenesis involved in coronary vascular morphogenesis	0.00359023	5.561266	8	1.438521	0.005164622	0.1978154	0.736421738413421	16	1.647488	6	3.641909	0.002723559	0.375	0.003808278	0.0525847668987342
GO:0006259	DNA metabolic process	0.0424818	65.80431	73	1.10935	0.04712718	0.1978555	0.736421738413421	657	67.64996	60	0.8869184	0.02723559	0.0913242	0.8566256	1
GO:0032693	negative regulation of interleukin-10 production	0.001476284	2.286764	4	1.749197	0.002582311	0.1978606	0.736421738413421	17	1.750456	3	1.713839	0.001361779	0.1764706	0.2521024	0.72146808629331
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.0121923	18.88587	23	1.217842	0.01484829	0.1979394	0.736505612848209	130	13.38584	18	1.344705	0.008170676	0.1384615	0.1191491	0.475801498638427
GO:1904925	positive regulation of mitophagy in response to mitochondrial depolarization	0.0001426835	0.2210168	1	4.524544	0.0006455778	0.1983094	0.737672647342995	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0072553	terminal button organization	0.0005294531	0.8201228	2	2.438659	0.001291156	0.1984415	0.737954328125	4	0.4118719	2	4.855878	0.0009078529	0.5	0.05520194	0.326522094261184
GO:0080129	proteasome core complex assembly	0.0001429079	0.2213643	1	4.51744	0.0006455778	0.198588	0.738123989494605	1	0.102968	1	9.711757	0.0004539265	1	0.102968	0.436480284974093
GO:0016042	lipid catabolic process	0.01515883	23.48102	28	1.192452	0.01807618	0.1985999	0.738123989494605	236	24.30044	25	1.028788	0.01134816	0.1059322	0.4717382	0.965343383194829
GO:1903416	response to glycoside	0.0001430189	0.2215363	1	4.513933	0.0006455778	0.1987259	0.738382637240988	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	0.002516569	3.898166	6	1.539185	0.003873467	0.1989516	0.739011476730988	36	3.706847	5	1.348855	0.002269632	0.1388889	0.3106673	0.786887569078947
GO:0048011	neurotrophin TRK receptor signaling pathway	0.000989286	1.532404	3	1.957708	0.001936733	0.1992714	0.73985637804878	15	1.54452	3	1.942351	0.001361779	0.2	0.1955622	0.598128055555556
GO:0090083	regulation of inclusion body assembly	0.0009893389	1.532486	3	1.957604	0.001936733	0.1992921	0.73985637804878	13	1.338584	3	2.241175	0.001361779	0.2307692	0.1428225	0.538308818024762
GO:1903775	regulation of DNA double-strand break processing	0.0001435855	0.2224139	1	4.496121	0.0006455778	0.1994289	0.739931445451969	1	0.102968	1	9.711757	0.0004539265	1	0.102968	0.436480284974093
GO:0019076	viral release from host cell	0.0001436112	0.2224537	1	4.495317	0.0006455778	0.1994607	0.739931445451969	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0007008	outer mitochondrial membrane organization	0.0005313118	0.823002	2	2.430128	0.001291156	0.1994819	0.739931445451969	7	0.7207759	2	2.774788	0.0009078529	0.2857143	0.1570803	0.566597169192615
GO:0051458	corticotropin secretion	0.0001436867	0.2225707	1	4.492954	0.0006455778	0.1995544	0.739968691588785	2	0.205936	1	4.855878	0.0004539265	0.5	0.1953379	0.598128055555556
GO:0072237	metanephric proximal tubule development	0.0001437275	0.2226339	1	4.491679	0.0006455778	0.199605	0.739968691588785	3	0.3089039	1	3.237252	0.0004539265	0.3333333	0.2782001	0.723121387807784
GO:0009181	purine ribonucleoside diphosphate catabolic process	0.0001438782	0.2228674	1	4.486974	0.0006455778	0.1997918	0.740451489807474	5	0.5148399	1	1.942351	0.0004539265	0.2	0.4192136	0.90195694017094
GO:0030163	protein catabolic process	0.03883015	60.1479	67	1.113921	0.04325371	0.1999527	0.740642126768534	554	57.04426	59	1.034285	0.02678166	0.1064982	0.4117059	0.90195694017094
GO:0007179	transforming growth factor beta receptor signaling pathway	0.01044977	16.1867	20	1.235582	0.01291156	0.1999564	0.740642126768534	74	7.619631	17	2.231079	0.00771675	0.2297297	0.001162157	0.0204581217204301
GO:0006664	glycolipid metabolic process	0.006402377	9.917282	13	1.310843	0.008392511	0.2000448	0.740697427884615	90	9.267118	14	1.510718	0.00635497	0.1555556	0.07629894	0.404681168800648
GO:0014744	positive regulation of muscle adaptation	0.0005323879	0.8246688	2	2.425216	0.001291156	0.2000845	0.740697427884615	5	0.5148399	1	1.942351	0.0004539265	0.2	0.4192136	0.90195694017094
GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	0.00148354	2.298004	4	1.740641	0.002582311	0.2001413	0.74069822363585	12	1.235616	3	2.427939	0.001361779	0.25	0.118517	0.475801498638427
GO:2000097	regulation of smooth muscle cell-matrix adhesion	0.0001442582	0.2234559	1	4.475155	0.0006455778	0.2002628	0.740938397964952	4	0.4118719	1	2.427939	0.0004539265	0.25	0.3525328	0.818321361537106
GO:0042158	lipoprotein biosynthetic process	0.005836617	9.04092	12	1.327299	0.007746934	0.2004174	0.741179673913044	90	9.267118	12	1.294901	0.005447118	0.1333333	0.2132825	0.642695194521179
