ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:1990523	bone regeneration	0.0004540147	0.6265403	2	3.192133	0.001449275	0.1306873	0.606229813253012	4	0.384015	2	5.20813	0.0009737098	0.5	0.04846077	0.375348110967742
GO:0003351	epithelial cilium movement	0.001925971	2.657841	5	1.881226	0.003623188	0.1306937	0.606229813253012	21	2.016079	4	1.98405	0.00194742	0.1904762	0.1362764	0.633864559709242
GO:1901899	positive regulation of relaxation of cardiac muscle	0.0001016986	0.1403441	1	7.125343	0.0007246377	0.1309471	0.607028412429378	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0048203	vesicle targeting, trans-Golgi to endosome	0.0001017274	0.1403837	1	7.123332	0.0007246377	0.1309815	0.607028412429378	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0060411	cardiac septum morphogenesis	0.01416355	19.54569	25	1.279054	0.01811594	0.1310095	0.607028412429378	71	6.816265	17	2.494034	0.008276534	0.2394366	0.0003135626	0.0107630914450262
GO:0061030	epithelial cell differentiation involved in mammary gland alveolus development	0.0009045238	1.248243	3	2.403378	0.002173913	0.1310632	0.607028412429378	4	0.384015	2	5.20813	0.0009737098	0.5	0.04846077	0.375348110967742
GO:0003017	lymph circulation	0.0001018713	0.1405823	1	7.113269	0.0007246377	0.1311541	0.607028412429378	1	0.09600374	1	10.41626	0.0004868549	1	0.09600374	0.518864143930636
GO:0045912	negative regulation of carbohydrate metabolic process	0.004194403	5.788276	9	1.554867	0.006521739	0.1312436	0.607028412429378	53	5.088198	7	1.375733	0.003407984	0.1320755	0.243484	0.791765701527071
GO:0060711	labyrinthine layer development	0.005988543	8.26419	12	1.452048	0.008695652	0.1312807	0.607028412429378	61	5.856228	10	1.707584	0.004868549	0.1639344	0.06403668	0.45359315
GO:0061181	regulation of chondrocyte development	0.000455317	0.6283375	2	3.183003	0.001449275	0.1312894	0.607028412429378	3	0.2880112	2	6.944174	0.0009737098	0.6666667	0.02587064	0.260033703914045
GO:0032958	inositol phosphate biosynthetic process	0.0009052925	1.249304	3	2.401338	0.002173913	0.1313004	0.607028412429378	10	0.9600374	3	3.124878	0.001460565	0.3	0.06343541	0.452024777844311
GO:0051353	positive regulation of oxidoreductase activity	0.003611611	4.984023	8	1.605129	0.005797101	0.1313296	0.607028412429378	42	4.032157	5	1.240031	0.002434275	0.1190476	0.3775929	0.96318995488303
GO:0032759	positive regulation of TRAIL production	0.0001021375	0.1409498	1	7.094724	0.0007246377	0.1314733	0.607478114013413	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:1901361	organic cyclic compound catabolic process	0.01938024	26.74473	33	1.233888	0.02391304	0.1318228	0.60887807057163	299	28.70512	30	1.04511	0.01460565	0.1003344	0.4276533	1
GO:0000821	regulation of arginine metabolic process	0.0001027079	0.1417369	1	7.055327	0.0007246377	0.1321567	0.609512343309859	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0060074	synapse maturation	0.0009081242	1.253211	3	2.39385	0.002173913	0.1321757	0.609512343309859	8	0.7680299	2	2.604065	0.0009737098	0.25	0.1750619	0.674783962774958
GO:0050663	cytokine secretion	0.004201487	5.798052	9	1.552245	0.006521739	0.1321809	0.609512343309859	41	3.936153	7	1.778386	0.003407984	0.1707317	0.09328172	0.518864143930636
GO:0000904	cell morphogenesis involved in differentiation	0.07365249	101.6404	113	1.111762	0.08188406	0.1322168	0.609512343309859	492	47.23384	89	1.884242	0.04333009	0.1808943	3.214778e-09	6.37597636666667e-07
GO:2000736	regulation of stem cell differentiation	0.007839616	10.81867	15	1.386492	0.01086957	0.1322268	0.609512343309859	55	5.280206	10	1.893866	0.004868549	0.1818182	0.03481948	0.314552790338164
GO:0002036	regulation of L-glutamate transport	0.000102777	0.1418323	1	7.050582	0.0007246377	0.1322395	0.609512343309859	5	0.4800187	1	2.083252	0.0004868549	0.2	0.3963133	0.96318995488303
GO:0003229	ventricular cardiac muscle tissue development	0.009088202	12.54172	17	1.355476	0.01231884	0.1323359	0.609741967969025	62	5.952232	11	1.848046	0.005355404	0.1774194	0.03257844	0.306579280805176
GO:0061136	regulation of proteasomal protein catabolic process	0.01354205	18.68803	24	1.284245	0.0173913	0.1325929	0.610387251932537	156	14.97658	15	1.001564	0.007302824	0.09615385	0.537387	1
GO:0006858	extracellular transport	0.0001030758	0.1422446	1	7.030145	0.0007246377	0.1325973	0.610387251932537	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0043586	tongue development	0.004205029	5.80294	9	1.550938	0.006521739	0.1326507	0.610387251932537	23	2.208086	8	3.623047	0.003894839	0.3478261	0.0009323008	0.0256922473094737
GO:1901069	guanosine-containing compound catabolic process	0.0001031672	0.1423707	1	7.023917	0.0007246377	0.1327067	0.610387251932537	4	0.384015	1	2.604065	0.0004868549	0.25	0.332189	0.883692307254623
GO:0046629	gamma-delta T cell activation	0.0004583821	0.6325673	2	3.161719	0.001449275	0.1327091	0.610387251932537	7	0.6720262	1	1.488037	0.0004868549	0.1428571	0.5066886	1
GO:0045959	negative regulation of complement activation, classical pathway	0.0001032325	0.1424609	1	7.019471	0.0007246377	0.1327849	0.610521370214261	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	0.0009104169	1.256375	3	2.387822	0.002173913	0.1328859	0.61077121875	19	1.824071	2	1.096449	0.0009737098	0.1052632	0.5566405	1
GO:1903588	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.0001034882	0.1428138	1	7.002126	0.0007246377	0.1330909	0.611228645862553	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0038092	nodal signaling pathway	0.001409985	1.94578	4	2.055731	0.002898551	0.1330971	0.611228645862553	11	1.056041	2	1.893866	0.0009737098	0.1818182	0.2856137	0.840153557977528
GO:0060690	epithelial cell differentiation involved in salivary gland development	0.0001035226	0.1428612	1	6.999802	0.0007246377	0.133132	0.611228645862553	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0090135	actin filament branching	0.0001035562	0.1429076	1	6.997529	0.0007246377	0.1331722	0.611228645862553	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0033962	cytoplasmic mRNA processing body assembly	0.0009118185	1.25831	3	2.384151	0.002173913	0.1333208	0.61169620469681	12	1.152045	3	2.604065	0.001460565	0.25	0.1008047	0.531526722222222
GO:0044860	protein localization to plasma membrane raft	0.0001039438	0.1434424	1	6.971441	0.0007246377	0.1336357	0.612603294714736	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0008589	regulation of smoothened signaling pathway	0.01036382	14.30207	19	1.328479	0.01376812	0.1336632	0.612603294714736	76	7.296284	14	1.918785	0.006815969	0.1842105	0.01262626	0.166778752169526
GO:1901606	alpha-amino acid catabolic process	0.00480562	6.631755	10	1.507896	0.007246377	0.1336918	0.612603294714736	78	7.488292	8	1.068334	0.003894839	0.1025641	0.4773404	1
GO:0008154	actin polymerization or depolymerization	0.003628133	5.006824	8	1.597819	0.005797101	0.1337057	0.612603294714736	41	3.936153	6	1.524331	0.00292113	0.1463415	0.1962107	0.707158056993392
GO:1902669	positive regulation of axon guidance	0.001413841	1.951101	4	2.050125	0.002898551	0.1340318	0.613882526941917	8	0.7680299	2	2.604065	0.0009737098	0.25	0.1750619	0.674783962774958
GO:0009070	serine family amino acid biosynthetic process	0.0009145996	1.262147	3	2.376901	0.002173913	0.134185	0.614369237495628	16	1.53606	3	1.953049	0.001460565	0.1875	0.1938286	0.700981794475138
GO:0045627	positive regulation of T-helper 1 cell differentiation	0.001416067	1.954173	4	2.046902	0.002898551	0.1345726	0.615765770360014	8	0.7680299	2	2.604065	0.0009737098	0.25	0.1750619	0.674783962774958
GO:0001788	antibody-dependent cellular cytotoxicity	0.0001047373	0.1445375	1	6.91862	0.0007246377	0.1345841	0.615765770360014	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:2000282	regulation of cellular amino acid biosynthetic process	0.0001049994	0.1448992	1	6.901348	0.0007246377	0.1348971	0.616982193920335	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:1901564	organonitrogen compound metabolic process	0.1120092	154.5727	168	1.086867	0.1217391	0.1353843	0.618865400139665	1512	145.1577	148	1.019581	0.07205453	0.0978836	0.4121241	0.991673615625
GO:0045186	zonula adherens assembly	0.0001054236	0.1454846	1	6.87358	0.0007246377	0.1354034	0.618865400139665	1	0.09600374	1	10.41626	0.0004868549	1	0.09600374	0.518864143930636
GO:0010713	negative regulation of collagen metabolic process	0.000464393	0.6408623	2	3.120795	0.001449275	0.1355033	0.619105827923211	8	0.7680299	1	1.302033	0.0004868549	0.125	0.5540638	1
GO:0003352	regulation of cilium movement	0.0009190245	1.268254	3	2.365457	0.002173913	0.1355641	0.619167504884857	15	1.440056	3	2.083252	0.001460565	0.2	0.1688096	0.674783962774958
GO:0016573	histone acetylation	0.006029323	8.320466	12	1.442227	0.008695652	0.1357786	0.619930894314615	106	10.1764	10	0.9826661	0.004868549	0.09433962	0.5716309	1
GO:2000424	positive regulation of eosinophil chemotaxis	0.0001061224	0.1464489	1	6.828321	0.0007246377	0.1362368	0.621610919220056	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0010999	regulation of eIF2 alpha phosphorylation by heme	0.0001061292	0.1464583	1	6.827884	0.0007246377	0.1362449	0.621610919220056	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0031017	exocrine pancreas development	0.0009215812	1.271782	3	2.358895	0.002173913	0.1363632	0.621610919220056	10	0.9600374	2	2.083252	0.0009737098	0.2	0.2484454	0.791765701527071
GO:1904672	regulation of somatic stem cell population maintenance	0.0009216152	1.271829	3	2.358808	0.002173913	0.1363738	0.621610919220056	6	0.5760224	2	3.472087	0.0009737098	0.3333333	0.1064647	0.536008816538462
GO:0060088	auditory receptor cell stereocilium organization	0.001953994	2.696512	5	1.854247	0.003623188	0.136384	0.621610919220056	15	1.440056	4	2.77767	0.00194742	0.2666667	0.04888988	0.375348110967742
GO:1902338	negative regulation of apoptotic process involved in morphogenesis	0.0009220057	1.272368	3	2.357809	0.002173913	0.1364961	0.621905307692308	7	0.6720262	2	2.976075	0.0009737098	0.2857143	0.1398496	0.633864559709242
GO:0042113	B cell activation	0.01424235	19.65445	25	1.271977	0.01811594	0.1365688	0.622020038970077	163	15.64861	24	1.533683	0.01168452	0.1472393	0.02279929	0.247707759901397
GO:0099024	plasma membrane invagination	0.003649657	5.036527	8	1.588396	0.005797101	0.1368338	0.623010240695652	41	3.936153	7	1.778386	0.003407984	0.1707317	0.09328172	0.518864143930636
GO:2000340	positive regulation of chemokine (C-X-C motif) ligand 1 production	0.000106854	0.1474585	1	6.781568	0.0007246377	0.1371086	0.6240443581363	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0046836	glycolipid transport	0.0001071331	0.1478437	1	6.763899	0.0007246377	0.1374409	0.625339374695864	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0060484	lung-associated mesenchyme development	0.001959966	2.704753	5	1.848598	0.003623188	0.1376107	0.625811575894408	11	1.056041	3	2.840798	0.001460565	0.2727273	0.08118807	0.518162767576792
GO:0045080	positive regulation of chemokine biosynthetic process	0.0009256567	1.277406	3	2.348509	0.002173913	0.1376403	0.625811575894408	9	0.8640337	3	3.472087	0.001460565	0.3333333	0.04772669	0.375348110967742
GO:0010501	RNA secondary structure unwinding	0.002512104	3.466703	6	1.730751	0.004347826	0.1377659	0.626075480735856	47	4.512176	6	1.329735	0.00292113	0.1276596	0.2945575	0.862971726723366
GO:0060644	mammary gland epithelial cell differentiation	0.003078446	4.248255	7	1.647735	0.005072464	0.137794	0.626075480735856	17	1.632064	6	3.676327	0.00292113	0.3529412	0.003788159	0.0740104497164179
GO:0006595	polyamine metabolic process	0.001430548	1.974156	4	2.026183	0.002898551	0.1381126	0.627305320610687	18	1.728067	3	1.736043	0.001460565	0.1666667	0.2461646	0.791765701527071
GO:0071288	cellular response to mercury ion	0.0001077582	0.1487064	1	6.724662	0.0007246377	0.1381848	0.627415550468262	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0015734	taurine transport	0.0001078617	0.1488492	1	6.718209	0.0007246377	0.1383079	0.627756730582524	1	0.09600374	1	10.41626	0.0004868549	1	0.09600374	0.518864143930636
GO:2000124	regulation of endocannabinoid signaling pathway	0.0001079958	0.1490342	1	6.709868	0.0007246377	0.1384673	0.62826237677643	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0051354	negative regulation of oxidoreductase activity	0.001964407	2.710881	5	1.844419	0.003623188	0.138526	0.628310928620929	24	2.30409	3	1.302033	0.001460565	0.125	0.4090469	0.984993362950699
GO:0031110	regulation of microtubule polymerization or depolymerization	0.005447999	7.518238	11	1.463109	0.007971014	0.1387463	0.629092160374091	68	6.528254	8	1.225442	0.003894839	0.1176471	0.3275286	0.883692307254623
GO:0001756	somitogenesis	0.008533415	11.77611	16	1.358683	0.0115942	0.1388917	0.629421934233299	70	6.720262	10	1.488037	0.004868549	0.1428571	0.1310681	0.620275281634129
GO:0070472	regulation of uterine smooth muscle contraction	0.0009297122	1.283003	3	2.338265	0.002173913	0.1389152	0.629421934233299	8	0.7680299	1	1.302033	0.0004868549	0.125	0.5540638	1
GO:0033030	negative regulation of neutrophil apoptotic process	0.0001084468	0.1496566	1	6.681965	0.0007246377	0.1390034	0.629603635294118	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0045022	early endosome to late endosome transport	0.002519432	3.476815	6	1.725717	0.004347826	0.1390859	0.629759401937046	22	2.112082	4	1.893866	0.00194742	0.1818182	0.1546413	0.674783962774958
GO:0035112	genitalia morphogenesis	0.002519993	3.477591	6	1.725332	0.004347826	0.1391873	0.629836231939163	15	1.440056	4	2.77767	0.00194742	0.2666667	0.04888988	0.375348110967742
GO:0007225	patched ligand maturation	0.0001086115	0.1498838	1	6.671833	0.0007246377	0.1391991	0.629836231939163	1	0.09600374	1	10.41626	0.0004868549	1	0.09600374	0.518864143930636
GO:0060050	positive regulation of protein glycosylation	0.0009316256	1.285643	3	2.333462	0.002173913	0.1395181	0.63106148203179	8	0.7680299	2	2.604065	0.0009737098	0.25	0.1750619	0.674783962774958
GO:0015936	coenzyme A metabolic process	0.0009321223	1.286329	3	2.332219	0.002173913	0.1396747	0.631551579620035	14	1.344052	2	1.488037	0.0009737098	0.1428571	0.3947284	0.96318995488303
GO:0032910	regulation of transforming growth factor beta3 production	0.0004736782	0.653676	2	3.05962	0.001449275	0.1398452	0.632078009319986	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0007093	mitotic cell cycle checkpoint	0.007297048	10.06993	14	1.390278	0.01014493	0.1398877	0.632078009319986	107	10.2724	9	0.8761341	0.004381694	0.08411215	0.7098541	1
GO:0051291	protein heterooligomerization	0.007922904	10.93361	15	1.371917	0.01086957	0.1402976	0.633634567092101	120	11.52045	13	1.128428	0.006329114	0.1083333	0.3662642	0.948822160696616
GO:0042439	ethanolamine-containing compound metabolic process	0.000474709	0.6550984	2	3.052976	0.001449275	0.140329	0.633634567092101	8	0.7680299	1	1.302033	0.0004868549	0.125	0.5540638	1
GO:0022010	central nervous system myelination	0.001973379	2.723263	5	1.836033	0.003623188	0.1403834	0.633661622758621	18	1.728067	4	2.314725	0.00194742	0.2222222	0.08724857	0.518864143930636
GO:1903364	positive regulation of cellular protein catabolic process	0.01172449	16.1798	21	1.297915	0.01521739	0.140794	0.635295918648742	127	12.19247	16	1.312285	0.007789679	0.1259843	0.1582602	0.674783962774958
GO:0048385	regulation of retinoic acid receptor signaling pathway	0.001975737	2.726517	5	1.833841	0.003623188	0.1408735	0.635297727272727	15	1.440056	3	2.083252	0.001460565	0.2	0.1688096	0.674783962774958
GO:1990090	cellular response to nerve growth factor stimulus	0.005466254	7.543431	11	1.458222	0.007971014	0.1409299	0.635297727272727	46	4.416172	9	2.037964	0.004381694	0.1956522	0.02879291	0.282533127361319
GO:1904469	positive regulation of tumor necrosis factor secretion	0.0004760095	0.6568931	2	3.044636	0.001449275	0.14094	0.635297727272727	11	1.056041	2	1.893866	0.0009737098	0.1818182	0.2856137	0.840153557977528
GO:1904467	regulation of tumor necrosis factor secretion	0.0009365521	1.292442	3	2.321188	0.002173913	0.1410744	0.635430689453796	18	1.728067	3	1.736043	0.001460565	0.1666667	0.2461646	0.791765701527071
GO:0010827	regulation of glucose transport	0.006077306	8.386682	12	1.43084	0.008695652	0.1411772	0.635430689453796	69	6.624258	6	0.9057618	0.00292113	0.08695652	0.6607534	1
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.001977591	2.729076	5	1.832122	0.003623188	0.1412592	0.635430689453796	26	2.496097	4	1.602502	0.00194742	0.1538462	0.2357239	0.791765701527071
GO:0007589	body fluid secretion	0.006078047	8.387705	12	1.430665	0.008695652	0.1412615	0.635430689453796	65	6.240243	8	1.282001	0.003894839	0.1230769	0.2837786	0.840153557977528
GO:1901723	negative regulation of cell proliferation involved in kidney development	0.0009372089	1.293348	3	2.319561	0.002173913	0.1412824	0.635430689453796	6	0.5760224	2	3.472087	0.0009737098	0.3333333	0.1064647	0.536008816538462
GO:0046469	platelet activating factor metabolic process	0.0001103792	0.1523232	1	6.564986	0.0007246377	0.1412966	0.635430689453796	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0042088	T-helper 1 type immune response	0.001443496	1.992024	4	2.008008	0.002898551	0.1413093	0.635430689453796	19	1.824071	3	1.644673	0.001460565	0.1578947	0.2731026	0.818994967697594
GO:0021515	cell differentiation in spinal cord	0.007934796	10.95002	15	1.369861	0.01086957	0.1414719	0.635943396634615	55	5.280206	11	2.083252	0.005355404	0.2	0.01417145	0.179752209786822
GO:0010720	positive regulation of cell development	0.07049236	97.27946	108	1.110204	0.07826087	0.1416483	0.636517764160659	482	46.2738	80	1.72884	0.03894839	0.1659751	8.199232e-07	8.31999588217054e-05
GO:0016540	protein autoprocessing	0.0009386276	1.295306	3	2.316055	0.002173913	0.1417319	0.636674869938229	11	1.056041	3	2.840798	0.001460565	0.2727273	0.08118807	0.518162767576792
GO:0002791	regulation of peptide secretion	0.02020465	27.88242	34	1.219406	0.02463768	0.1418988	0.637205932075472	194	18.62473	22	1.181225	0.01071081	0.1134021	0.2356274	0.791765701527071
GO:0006521	regulation of cellular amino acid metabolic process	0.000478417	0.6602154	2	3.029314	0.001449275	0.1420725	0.637364244436837	9	0.8640337	2	2.314725	0.0009737098	0.2222222	0.2114434	0.738060564047936
GO:0009452	7-methylguanosine RNA capping	0.0004785103	0.6603442	2	3.028724	0.001449275	0.1421165	0.637364244436837	11	1.056041	2	1.893866	0.0009737098	0.1818182	0.2856137	0.840153557977528
GO:0030031	cell projection assembly	0.03087213	42.60354	50	1.173611	0.03623188	0.1421445	0.637364244436837	347	33.3133	37	1.110668	0.01801363	0.1066282	0.273876	0.820374562929062
GO:2000027	regulation of organ morphogenesis	0.02818918	38.90107	46	1.182487	0.03333333	0.1421664	0.637364244436837	195	18.72073	36	1.923002	0.01752678	0.1846154	9.719234e-05	0.00402610041329114
GO:0019369	arachidonic acid metabolic process	0.001982096	2.735293	5	1.827958	0.003623188	0.1421986	0.637364244436837	55	5.280206	4	0.7575463	0.00194742	0.07272727	0.786748	1
GO:0055098	response to low-density lipoprotein particle	0.001982229	2.735475	5	1.827836	0.003623188	0.1422262	0.637364244436837	18	1.728067	3	1.736043	0.001460565	0.1666667	0.2461646	0.791765701527071
GO:0030538	embryonic genitalia morphogenesis	0.0009407348	1.298214	3	2.310867	0.002173913	0.1424004	0.637926501026694	4	0.384015	2	5.20813	0.0009737098	0.5	0.04846077	0.375348110967742
GO:0019336	phenol-containing compound catabolic process	0.001448843	1.999404	4	2.000597	0.002898551	0.142638	0.638772295586726	9	0.8640337	2	2.314725	0.0009737098	0.2222222	0.2114434	0.738060564047936
GO:0031914	negative regulation of synaptic plasticity	0.0004799694	0.6623577	2	3.019516	0.001449275	0.1428038	0.639296081395349	5	0.4800187	2	4.166504	0.0009737098	0.4	0.07569156	0.498893514803625
GO:0044282	small molecule catabolic process	0.01497893	20.67092	26	1.257806	0.01884058	0.1428978	0.639498188717949	251	24.09694	23	0.9544781	0.01119766	0.09163347	0.6250304	1
GO:0051276	chromosome organization	0.02954783	40.776	48	1.177163	0.03478261	0.1430904	0.640127832934746	472	45.31376	39	0.8606656	0.01898734	0.08262712	0.8600808	1
GO:0007160	cell-matrix adhesion	0.009207849	12.70683	17	1.337863	0.01231884	0.1431363	0.640127832934746	107	10.2724	14	1.362875	0.006815969	0.1308411	0.1446248	0.643068895522388
GO:0019432	triglyceride biosynthetic process	0.001451346	2.002858	4	1.997146	0.002898551	0.1432617	0.640308813246842	14	1.344052	4	2.976075	0.00194742	0.2857143	0.03871067	0.340310725520484
GO:0035964	COPI-coated vesicle budding	0.0001120502	0.1546292	1	6.467084	0.0007246377	0.1432746	0.640308813246842	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0007126	meiotic nuclear division	0.009209926	12.7097	17	1.337561	0.01231884	0.1433281	0.640329293174062	157	15.07259	13	0.8624929	0.006329114	0.08280255	0.7519796	1
GO:0003345	proepicardium cell migration involved in pericardium morphogenesis	0.0004816226	0.6646392	2	3.009151	0.001449275	0.1435836	0.641224722032742	1	0.09600374	1	10.41626	0.0004868549	1	0.09600374	0.518864143930636
GO:1905477	positive regulation of protein localization to membrane	0.006713808	9.265055	13	1.403122	0.00942029	0.1436265	0.641224722032742	83	7.96831	11	1.380468	0.005355404	0.1325301	0.1702283	0.674783962774958
GO:1903923	positive regulation of protein processing in phagocytic vesicle	0.0001124044	0.1551181	1	6.4467	0.0007246377	0.1436935	0.641305119331742	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:1902908	regulation of melanosome transport	0.0001125374	0.1553016	1	6.439083	0.0007246377	0.1438506	0.641713723679727	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0042475	odontogenesis of dentin-containing tooth	0.01112237	15.34887	20	1.303028	0.01449275	0.1438831	0.641713723679727	79	7.584295	15	1.977771	0.007302824	0.1898734	0.007598423	0.11894364398568
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.0009456133	1.304946	3	2.298945	0.002173913	0.1439522	0.641803235013624	15	1.440056	2	1.388835	0.0009737098	0.1333333	0.4294852	1
GO:0022008	neurogenesis	0.2012094	277.669	294	1.058815	0.2130435	0.1440698	0.642108846441948	1538	147.6538	238	1.611879	0.1158715	0.1547464	2.294067e-14	1.42996843e-11
GO:1904352	positive regulation of protein catabolic process in the vacuole	0.000112846	0.1557275	1	6.421475	0.0007246377	0.1442151	0.642507511904762	3	0.2880112	1	3.472087	0.0004868549	0.3333333	0.2612569	0.791765701527071
GO:0018393	internal peptidyl-lysine acetylation	0.006104253	8.42387	12	1.424523	0.008695652	0.1442589	0.642507511904762	110	10.56041	10	0.9469328	0.004868549	0.09090909	0.6196822	1
GO:0034724	DNA replication-independent nucleosome organization	0.0009467249	1.30648	3	2.296246	0.002173913	0.1443065	0.642507511904762	31	2.976116	2	0.6720168	0.0009737098	0.06451613	0.8123463	1
GO:0090002	establishment of protein localization to plasma membrane	0.002549081	3.517731	6	1.705645	0.004347826	0.1444867	0.64276258885491	43	4.128161	6	1.453432	0.00292113	0.1395349	0.2276371	0.778617621897047
GO:0090102	cochlea development	0.008592403	11.85752	16	1.349355	0.0115942	0.1445077	0.64276258885491	53	5.088198	10	1.965332	0.004868549	0.1886792	0.02760542	0.274169156145675
GO:0060173	limb development	0.03024734	41.74133	49	1.173896	0.03550725	0.1445111	0.64276258885491	190	18.24071	37	2.02843	0.01801363	0.1947368	2.383276e-05	0.00134470184655172
GO:2000146	negative regulation of cell motility	0.03092075	42.67063	50	1.171766	0.03623188	0.1445672	0.642793698369565	241	23.1369	35	1.512735	0.01703992	0.1452282	0.008775981	0.132935729560694
GO:0050852	T cell receptor signaling pathway	0.00549694	7.585777	11	1.450082	0.007971014	0.144641	0.642903460101867	50	4.800187	10	2.083252	0.004868549	0.2	0.01887814	0.219462568916519
GO:0097734	extracellular exosome biogenesis	0.0004840811	0.6680319	2	2.993869	0.001449275	0.1447447	0.643146002376103	6	0.5760224	2	3.472087	0.0009737098	0.3333333	0.1064647	0.536008816538462
GO:2000338	regulation of chemokine (C-X-C motif) ligand 1 production	0.000113507	0.1566396	1	6.384081	0.0007246377	0.1449955	0.643907305762712	4	0.384015	1	2.604065	0.0004868549	0.25	0.332189	0.883692307254623
GO:0032459	regulation of protein oligomerization	0.003122995	4.309733	7	1.624231	0.005072464	0.1450553	0.643907305762712	38	3.648142	5	1.370561	0.002434275	0.1315789	0.2990315	0.8737326640625
GO:1901615	organic hydroxy compound metabolic process	0.03025855	41.7568	49	1.173462	0.03550725	0.1450791	0.643907305762712	354	33.98532	45	1.324101	0.02190847	0.1271186	0.03154766	0.298596434851771
GO:0001541	ovarian follicle development	0.007347433	10.13946	14	1.380744	0.01014493	0.1451128	0.643907305762712	57	5.472213	10	1.827414	0.004868549	0.1754386	0.043251	0.369553257180157
GO:0002295	T-helper cell lineage commitment	0.0004854065	0.669861	2	2.985694	0.001449275	0.1453715	0.644678509146341	10	0.9600374	2	2.083252	0.0009737098	0.2	0.2484454	0.791765701527071
GO:0002437	inflammatory response to antigenic stimulus	0.002553962	3.524468	6	1.702384	0.004347826	0.1453851	0.644678509146341	29	2.784108	4	1.436726	0.00194742	0.137931	0.301792	0.875932878048781
GO:0008333	endosome to lysosome transport	0.0025555	3.52659	6	1.70136	0.004347826	0.1456685	0.645716445987132	42	4.032157	4	0.9920249	0.00194742	0.0952381	0.5831132	1
GO:2000490	negative regulation of hepatic stellate cell activation	0.0001141279	0.1574965	1	6.349346	0.0007246377	0.1457279	0.645761073459716	2	0.1920075	1	5.20813	0.0004868549	0.5	0.1827948	0.674783962774958
GO:0071168	protein localization to chromatin	0.0009515913	1.313196	3	2.284503	0.002173913	0.1458613	0.646133474450085	16	1.53606	2	1.302033	0.0009737098	0.125	0.4631504	1
GO:1902903	regulation of supramolecular fiber organization	0.02625283	36.22891	43	1.186898	0.03115942	0.1459283	0.646211585588633	295	28.3211	34	1.200518	0.01655307	0.1152542	0.1514632	0.669137120485994
GO:0070244	negative regulation of thymocyte apoptotic process	0.000486784	0.6717619	2	2.977245	0.001449275	0.1460236	0.646371189655172	9	0.8640337	1	1.157362	0.0004868549	0.1111111	0.5968914	1
GO:0019068	virion assembly	0.001462537	2.018302	4	1.981864	0.002898551	0.1460631	0.646371189655172	21	2.016079	1	0.4960124	0.0004868549	0.04761905	0.8800373	1
