ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0009617	response to bacterium	0.03700479	26.79147	44	1.642314	0.06077348	0.001132057	0.0471930768471338	551	31.44524	38	1.20845	0.03112203	0.06896552	0.1311132	0.705994153846154
GO:0043409	negative regulation of MAPK cascade	0.01447468	10.47967	22	2.099303	0.03038674	0.001146914	0.0476606484444444	157	8.959897	19	2.12056	0.01556102	0.1210191	0.001585246	0.0464225282774049
GO:0009888	tissue development	0.1836264	132.9455	166	1.248632	0.2292818	0.001161327	0.0481068684493671	1625	92.73779	160	1.725295	0.1310401	0.09846154	3.835694e-12	2.28223793e-09
GO:0042035	regulation of cytokine biosynthetic process	0.008178032	5.920895	15	2.533401	0.02071823	0.00116798	0.0482298365930599	98	5.592802	13	2.324416	0.01064701	0.1326531	0.003749572	0.088276794028777
GO:0045892	negative regulation of transcription, DNA-templated	0.1224802	88.67566	117	1.319415	0.1616022	0.001173365	0.0482316848275862	1239	70.709	111	1.569814	0.09090909	0.08958838	1.315597e-06	0.000128911296865672
GO:0010810	regulation of cell-substrate adhesion	0.0233738	16.92263	31	1.831867	0.04281768	0.001175394	0.0482316848275862	182	10.38663	25	2.40694	0.02047502	0.1373626	4.136464e-05	0.00237483832280702
GO:1901187	regulation of ephrin receptor signaling pathway	0.0002793615	0.2022577	3	14.83256	0.004143646	0.001181633	0.04833617490625	3	0.1712082	2	11.68168	0.001638002	0.6666667	0.009392326	0.172434147741935
GO:1901361	organic cyclic compound catabolic process	0.01938024	14.03129	27	1.92427	0.03729282	0.001200225	0.0489437546728972	299	17.06375	24	1.40649	0.01965602	0.08026756	0.05841025	0.483610131203474
GO:0006351	transcription, DNA-templated	0.1801399	130.4213	163	1.249796	0.2251381	0.001252505	0.0509170510869565	2025	115.5656	167	1.445067	0.1367731	0.08246914	5.534996e-07	6.35553488070175e-05
GO:0097659	nucleic acid-templated transcription	0.1801671	130.441	163	1.249608	0.2251381	0.001260646	0.0510893378947368	2026	115.6226	167	1.444354	0.1367731	0.08242843	5.709551e-07	6.47746237068966e-05
GO:0019628	urate catabolic process	7.131154e-05	0.05162956	2	38.7375	0.002762431	0.001286149	0.0519620074382716	3	0.1712082	1	5.840841	0.0008190008	0.3333333	0.1616305	0.754813858366037
GO:0043620	regulation of DNA-templated transcription in response to stress	0.004253505	3.079538	10	3.247241	0.01381215	0.001295626	0.0520621422699386	53	3.024679	7	2.314295	0.005733006	0.1320755	0.03015653	0.363823942580645
GO:0010171	body morphogenesis	0.006593164	4.773451	13	2.723397	0.0179558	0.001296582	0.0520621422699386	57	3.252956	11	3.381539	0.009009009	0.1929825	0.0003261029	0.0134235439025157
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.01182185	8.559019	19	2.219881	0.02624309	0.001301945	0.0521176148318043	101	5.76401	16	2.775845	0.01310401	0.1584158	0.0001862165	0.00823504724662162
GO:0031347	regulation of defense response	0.0383938	27.79711	45	1.618873	0.0621547	0.001320124	0.0526842169512195	520	29.67609	40	1.347886	0.03276003	0.07692308	0.03423766	0.392559880086957
GO:0034613	cellular protein localization	0.09173211	66.41404	91	1.370192	0.1256906	0.001483756	0.0590345472340426	1125	64.20308	83	1.292773	0.06797707	0.07377778	0.009603882	0.175579351089385
GO:0006357	regulation of transcription from RNA polymerase II promoter	0.1910497	138.32	171	1.236264	0.2361878	0.00148881	0.0590391428398792	1930	110.144	174	1.579751	0.1425061	0.09015544	5.246312e-10	1.90761733555556e-07
GO:0006796	phosphate-containing compound metabolic process	0.1443906	104.5388	134	1.281821	0.1850829	0.001492892	0.0590391428398792	1749	99.8144	124	1.242306	0.1015561	0.07089766	0.00653022	0.138542268719611
GO:0098602	single organism cell adhesion	0.03868114	28.00514	45	1.606848	0.0621547	0.001522332	0.0600220659036145	420	23.96915	40	1.668812	0.03276003	0.0952381	0.001085478	0.0345715499270073
GO:0036145	dendritic cell homeostasis	7.804195e-05	0.05650237	2	35.39675	0.002762431	0.00153542	0.0603182497005988	2	0.1141388	1	8.761261	0.0008190008	0.5	0.1108844	0.640545805825243
GO:0010991	negative regulation of SMAD protein complex assembly	0.0006674832	0.4832578	4	8.277155	0.005524862	0.00153906	0.0603182497005988	5	0.285347	2	7.009009	0.001638002	0.4	0.0289912	0.352567542804085
GO:0008593	regulation of Notch signaling pathway	0.008437435	6.108703	15	2.455513	0.02071823	0.001576421	0.061598062358209	77	4.394344	15	3.413478	0.01228501	0.1948052	2.53883e-05	0.00159775407211538
GO:0046122	purine deoxyribonucleoside metabolic process	7.926837e-05	0.0573903	2	34.84909	0.002762431	0.001583126	0.0616759504166667	3	0.1712082	1	5.840841	0.0008190008	0.3333333	0.1616305	0.754813858366037
GO:0060337	type I interferon signaling pathway	0.0003107661	0.2249947	3	13.33365	0.004143646	0.00159951	0.0621293350148368	9	0.5136247	3	5.840841	0.002457002	0.3333333	0.01201234	0.20420978
GO:0043304	regulation of mast cell degranulation	0.001694198	1.2266	6	4.891572	0.008287293	0.001651852	0.06397261147929	29	1.655013	5	3.021125	0.004095004	0.1724138	0.02271554	0.30497068574359
GO:0072595	maintenance of protein localization in organelle	0.001150711	0.8331148	5	6.001574	0.006906077	0.001666658	0.0643556142182891	28	1.597943	4	2.503218	0.003276003	0.1428571	0.07265899	0.544422540984545
GO:0045580	regulation of T cell differentiation	0.01397124	10.11518	21	2.076088	0.02900552	0.001674693	0.0644756805	137	7.818509	19	2.430131	0.01556102	0.1386861	0.0002931643	0.012144052806962
GO:0045785	positive regulation of cell adhesion	0.03891802	28.17665	45	1.597067	0.0621547	0.001708962	0.0655838854385965	356	20.31671	40	1.968823	0.03276003	0.1123596	3.468723e-05	0.002063890185
GO:0048340	paraxial mesoderm morphogenesis	0.002317278	1.677709	7	4.172356	0.009668508	0.001713498	0.0655838854385965	13	0.7419023	3	4.043659	0.002457002	0.2307692	0.03448769	0.392559880086957
GO:0031503	protein complex localization	0.004423592	3.202681	10	3.122384	0.01381215	0.001721954	0.0656721505797102	71	4.051928	9	2.221165	0.007371007	0.1267606	0.01925076	0.280615198663697
GO:0042177	negative regulation of protein catabolic process	0.01029243	7.45172	17	2.281353	0.02348066	0.001725895	0.0656721505797102	111	6.334704	12	1.894327	0.00982801	0.1081081	0.02451609	0.323145660100503
GO:0070727	cellular macromolecule localization	0.0922193	66.76677	91	1.362953	0.1256906	0.001730855	0.0656721505797102	1135	64.77378	83	1.281383	0.06797707	0.07312775	0.011827	0.20420978
GO:1903707	negative regulation of hemopoiesis	0.01500305	10.86221	22	2.02537	0.03038674	0.001780418	0.0673459374927954	147	8.389203	21	2.503218	0.01719902	0.1428571	9.395795e-05	0.0046196556340824
GO:2001184	positive regulation of interleukin-12 secretion	8.427793e-05	0.06101722	2	32.77763	0.002762431	0.001785259	0.0673459374927954	4	0.2282776	1	4.380631	0.0008190008	0.25	0.2094824	0.829943580840133
GO:0032774	RNA biosynthetic process	0.1816942	131.5466	163	1.239105	0.2251381	0.001802018	0.0677828035057471	2041	116.4787	168	1.442324	0.1375921	0.08231259	5.74015e-07	6.47746237068966e-05
GO:0006094	gluconeogenesis	0.001729779	1.25236	6	4.790954	0.008287293	0.001831626	0.0686674253125	24	1.369666	4	2.92042	0.003276003	0.1666667	0.0450306	0.46231416
GO:2000377	regulation of reactive oxygen species metabolic process	0.01408157	10.19506	21	2.059822	0.02900552	0.001836951	0.0686674253125	163	9.302314	16	1.720002	0.01310401	0.09815951	0.02423393	0.322052937766497
GO:0090305	nucleic acid phosphodiester bond hydrolysis	0.01219661	8.830345	19	2.151671	0.02624309	0.001841814	0.0686674253125	232	13.2401	18	1.359506	0.01474201	0.07758621	0.1154648	0.655435486556808
GO:0017157	regulation of exocytosis	0.01408781	10.19958	21	2.058909	0.02900552	0.001846519	0.0686674253125	169	9.64473	16	1.658937	0.01310401	0.09467456	0.03248532	0.386927059872611
GO:0006366	transcription from RNA polymerase II promoter	0.06641271	48.0828	69	1.435025	0.09530387	0.001886229	0.0699454323229462	577	32.92905	64	1.943573	0.05241605	0.1109185	2.76591e-07	3.81113283157895e-05
GO:1902106	negative regulation of leukocyte differentiation	0.01129986	8.181101	18	2.200193	0.02486188	0.001893232	0.0700067990960452	92	5.250386	17	3.237857	0.01392301	0.1847826	1.557358e-05	0.00105081526907217
GO:0040017	positive regulation of locomotion	0.05035505	36.45705	55	1.508624	0.07596685	0.001925625	0.0710040316901408	471	26.87969	51	1.897343	0.04176904	0.1082803	8.767241e-06	0.000679072098757397
GO:1903507	negative regulation of nucleic acid-templated transcription	0.1242823	89.98038	117	1.300283	0.1616022	0.001932487	0.0710568955898876	1273	72.64936	111	1.527887	0.09090909	0.0871956	4.641646e-06	0.000384551557848101
GO:0030837	negative regulation of actin filament polymerization	0.003753832	2.717774	9	3.311533	0.01243094	0.001950736	0.0715269866666667	47	2.682262	5	1.864098	0.004095004	0.106383	0.1284239	0.693224268453608
GO:0045351	type I interferon biosynthetic process	8.903027e-05	0.06445792	2	31.028	0.002762431	0.001987745	0.0725677877715877	5	0.285347	2	7.009009	0.001638002	0.4	0.0289912	0.352567542804085
GO:0060216	definitive hemopoiesis	0.002380485	1.723471	7	4.061571	0.009668508	0.001990209	0.0725677877715877	21	1.198458	5	4.172029	0.004095004	0.2380952	0.005671713	0.123326782674419
GO:0050728	negative regulation of inflammatory response	0.01045253	7.567631	17	2.24641	0.02348066	0.002021032	0.0734869691111111	116	6.620051	12	1.812675	0.00982801	0.1034483	0.03310543	0.392172016923077
GO:0045763	negative regulation of cellular amino acid metabolic process	9.05921e-05	0.06558868	2	30.49307	0.002762431	0.002056559	0.0745716268975069	2	0.1141388	2	17.52252	0.001638002	1	0.003254402	0.0802329405263158
GO:0032916	positive regulation of transforming growth factor beta3 production	0.0003411634	0.2470023	3	12.14564	0.004143646	0.002082181	0.0750562619230769	2	0.1141388	1	8.761261	0.0008190008	0.5	0.1108844	0.640545805825243
GO:0051247	positive regulation of protein metabolic process	0.1344789	97.3627	125	1.283859	0.1726519	0.002083876	0.0750562619230769	1495	85.31877	120	1.40649	0.0982801	0.08026756	8.212871e-05	0.00413486466884615
GO:0060324	face development	0.006966847	5.043997	13	2.577321	0.0179558	0.002087126	0.0750562619230769	60	3.424165	12	3.504505	0.00982801	0.2	0.0001235579	0.00581788816906475
GO:0001707	mesoderm formation	0.007825576	5.665717	14	2.471002	0.01933702	0.002100535	0.075331515479452	65	3.709512	10	2.695773	0.008190008	0.1538462	0.003598273	0.0862325964781022
GO:0048646	anatomical structure formation involved in morphogenesis	0.1025637	74.25611	99	1.333224	0.1367403	0.002123616	0.0759511842622951	884	50.44936	89	1.764145	0.07289107	0.1006787	1.219079e-07	1.83422346091954e-05
GO:0030968	endoplasmic reticulum unfolded protein response	0.00309698	2.242213	8	3.567903	0.01104972	0.002175902	0.0776091476294278	52	2.967609	5	1.684858	0.004095004	0.09615385	0.17394	0.782162349708004
GO:0006417	regulation of translation	0.02228375	16.13344	29	1.797509	0.04005525	0.002186089	0.0777606114402174	331	18.88997	29	1.535206	0.02375102	0.08761329	0.01474051	0.236462347916667
GO:0043588	skin development	0.02230365	16.14784	29	1.795905	0.04005525	0.002213905	0.0785366299457994	246	14.03907	25	1.780744	0.02047502	0.101626	0.00379644	0.0889005359570662
GO:0021501	prechordal plate formation	9.517862e-05	0.06890932	2	29.02365	0.002762431	0.002265093	0.0799193190566038	1	0.05706941	1	17.52252	0.0008190008	1	0.05706941	0.479793562556198
GO:0021547	midbrain-hindbrain boundary initiation	9.517862e-05	0.06890932	2	29.02365	0.002762431	0.002265093	0.0799193190566038	1	0.05706941	1	17.52252	0.0008190008	1	0.05706941	0.479793562556198
GO:0050778	positive regulation of immune response	0.02758349	19.97045	34	1.702516	0.04696133	0.002282297	0.0803098594892473	392	22.37121	33	1.47511	0.02702703	0.08418367	0.01683606	0.260865877934272
GO:1902490	regulation of sperm capacitation	9.570289e-05	0.06928889	2	28.86466	0.002762431	0.00228954	0.0803487361930295	2	0.1141388	1	8.761261	0.0008190008	0.5	0.1108844	0.640545805825243
GO:0071216	cellular response to biotic stimulus	0.01436025	10.39682	21	2.019848	0.02900552	0.002307348	0.0806050434933333	188	10.72905	17	1.584483	0.01392301	0.09042553	0.04097676	0.440509920175439
GO:0000737	DNA catabolic process, endonucleolytic	0.0003539391	0.2562519	3	11.70723	0.004143646	0.002309159	0.0806050434933333	10	0.5706941	2	3.504505	0.001638002	0.2	0.1080233	0.640545805825243
GO:0042127	regulation of cell proliferation	0.1574764	114.0129	143	1.254244	0.1975138	0.002334817	0.0812839216223404	1579	90.1126	133	1.475931	0.1089271	0.08423053	3.093843e-06	0.000266436874144737
GO:0010648	negative regulation of cell communication	0.1225388	88.71811	115	1.29624	0.1588398	0.002347711	0.0815160132360743	1199	68.42622	108	1.578342	0.08845209	0.09007506	1.433557e-06	0.000137067683138686
GO:0051240	positive regulation of multicellular organismal process	0.1752747	126.8989	157	1.237205	0.2168508	0.002375779	0.0822230312598425	1521	86.80257	149	1.716539	0.1220311	0.09796187	3.426875e-11	1.66139976851852e-08
GO:0030705	cytoskeleton-dependent intracellular transport	0.009714234	7.033106	16	2.274955	0.02209945	0.002387021	0.0822230312598425	136	7.76144	15	1.932631	0.01228501	0.1102941	0.01088401	0.193051071680217
GO:0001558	regulation of cell growth	0.03631637	26.29305	42	1.59738	0.05801105	0.002393087	0.0822230312598425	357	20.37378	36	1.766977	0.02948403	0.1008403	0.000682588	0.0240837652830189
GO:0001824	blastocyst development	0.007080139	5.126021	13	2.53608	0.0179558	0.002393199	0.0822230312598425	96	5.478663	12	2.190315	0.00982801	0.125	0.008408917	0.163798695729167
GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.0003588776	0.2598274	3	11.54613	0.004143646	0.002400836	0.082260076	5	0.285347	2	7.009009	0.001638002	0.4	0.0289912	0.352567542804085
GO:0045599	negative regulation of fat cell differentiation	0.007948441	5.754671	14	2.432806	0.01933702	0.002413147	0.082260076	50	2.85347	11	3.854955	0.009009009	0.22	9.522893e-05	0.00465129363320896
GO:0038083	peptidyl-tyrosine autophosphorylation	0.003877221	2.807108	9	3.206147	0.01243094	0.002415748	0.082260076	48	2.739332	9	3.285473	0.007371007	0.1875	0.001390131	0.0414602641230068
GO:0002685	regulation of leukocyte migration	0.01250571	9.054135	19	2.098489	0.02624309	0.002419414	0.082260076	177	10.10129	16	1.583957	0.01310401	0.09039548	0.04646895	0.470076163446677
GO:1902679	negative regulation of RNA biosynthetic process	0.125154	90.61153	117	1.291226	0.1616022	0.002437244	0.0826516164766839	1288	73.5054	111	1.510093	0.09090909	0.08618012	7.869429e-06	0.000620547142228916
GO:2000147	positive regulation of cell motility	0.04752938	34.41127	52	1.511133	0.0718232	0.002450583	0.0828892286046512	440	25.11054	48	1.911548	0.03931204	0.1090909	1.31316e-05	0.000924154
GO:0051457	maintenance of protein location in nucleus	0.0007627461	0.5522282	4	7.243383	0.005524862	0.002486552	0.0838890868041237	16	0.9131105	3	3.285473	0.002457002	0.1875	0.05951088	0.483610131203474
GO:0016071	mRNA metabolic process	0.03421151	24.76914	40	1.614913	0.05524862	0.002495274	0.0839669322879177	497	28.3635	39	1.375007	0.03194103	0.07847082	0.02776909	0.349180968395773
GO:0023057	negative regulation of signaling	0.1228017	88.90841	115	1.293466	0.1588398	0.00251724	0.0844889015384615	1203	68.6545	108	1.573094	0.08845209	0.08977556	1.674069e-06	0.000157201801985816
GO:0010927	cellular component assembly involved in morphogenesis	0.008007068	5.797117	14	2.414993	0.01933702	0.002575297	0.0862164647826087	92	5.250386	14	2.666471	0.01146601	0.1521739	0.000698207	0.024437245
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	0.002496393	1.807389	7	3.872991	0.009668508	0.002586212	0.0863610078571429	25	1.426735	5	3.504505	0.004095004	0.2	0.0122595	0.206197166197183
GO:0050821	protein stabilization	0.01165878	8.440954	18	2.13246	0.02486188	0.002628211	0.087540157735369	152	8.67455	15	1.729196	0.01228501	0.09868421	0.0273137	0.349011747403846
GO:0000255	allantoin metabolic process	0.000373495	0.2704104	3	11.09425	0.004143646	0.002685284	0.0892141308629442	5	0.285347	2	7.009009	0.001638002	0.4	0.0289912	0.352567542804085
GO:0045577	regulation of B cell differentiation	0.003210431	2.324352	8	3.441819	0.01104972	0.002704752	0.0895763575	31	1.769152	6	3.391456	0.004914005	0.1935484	0.007342824	0.149019482418605
GO:0051253	negative regulation of RNA metabolic process	0.1292845	93.60196	120	1.282024	0.1657459	0.002709873	0.0895763575	1336	76.24473	114	1.495185	0.09336609	0.08532934	9.251983e-06	0.00070411893877907
GO:0032286	central nervous system myelin maintenance	0.0003761382	0.272324	3	11.01629	0.004143646	0.002738835	0.0901790491457286	4	0.2282776	2	8.761261	0.001638002	0.5	0.01807457	0.267038511625282
GO:0048311	mitochondrion distribution	0.0007839613	0.5675879	4	7.047366	0.005524862	0.002741884	0.0901790491457286	13	0.7419023	4	5.391545	0.003276003	0.3076923	0.004981007	0.111455353213675
GO:1902578	single-organism localization	0.1696004	122.7907	152	1.237879	0.2099448	0.002771207	0.09084453455	2105	120.1311	152	1.265284	0.1244881	0.07220903	0.001291728	0.0393226035348837
GO:0050766	positive regulation of phagocytosis	0.003224353	2.334431	8	3.426959	0.01104972	0.002775998	0.09084453455	49	2.796401	5	1.788013	0.004095004	0.1020408	0.1459258	0.754813858366037
GO:0046700	heterocycle catabolic process	0.01657506	12.00034	23	1.916612	0.03176796	0.002803385	0.0915119941396509	264	15.06632	20	1.327464	0.01638002	0.07575758	0.1205381	0.67631535747964
GO:0052200	response to host defenses	0.0003802001	0.2752648	3	10.89859	0.004143646	0.002822405	0.091903685199005	5	0.285347	1	3.504505	0.0008190008	0.2	0.2546052	0.912091425287356
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	0.00189182	1.369677	6	4.380593	0.008287293	0.002843897	0.0923737263771712	20	1.141388	6	5.256757	0.004914005	0.3	0.0006613535	0.0233976143648649
GO:0061024	membrane organization	0.06405608	46.3766	66	1.423131	0.09116022	0.002854567	0.0924280075675676	755	43.0874	58	1.346101	0.04750205	0.07682119	0.01318635	0.218492812025316
GO:0070925	organelle assembly	0.0422599	30.59617	47	1.53614	0.06491713	0.002868922	0.0924280075675676	597	34.07044	49	1.438197	0.04013104	0.08207705	0.006880663	0.142625620821485
GO:0006886	intracellular protein transport	0.04338417	31.41014	48	1.528169	0.06629834	0.002870135	0.0924280075675676	580	33.10026	44	1.329295	0.03603604	0.07586207	0.03352376	0.392559880086957
GO:0033673	negative regulation of kinase activity	0.02587092	18.73055	32	1.708439	0.0441989	0.002873812	0.0924280075675676	256	14.60977	29	1.984973	0.02375102	0.1132812	0.0003438206	0.0138213615889571
GO:0007399	nervous system development	0.2615828	189.3859	223	1.17749	0.308011	0.002904264	0.09317847	2178	124.2972	208	1.673409	0.1703522	0.09550046	2.548652e-14	2.0851159175e-11
GO:0045859	regulation of protein kinase activity	0.06883882	49.83931	70	1.404514	0.09668508	0.002940128	0.0940984731540342	700	39.94859	68	1.702188	0.05569206	0.09714286	1.270337e-05	0.000899815090810811
GO:0014916	regulation of lung blood pressure	0.0003866385	0.2799263	3	10.71711	0.004143646	0.00295806	0.0944414765853659	3	0.1712082	1	5.840841	0.0008190008	0.3333333	0.1616305	0.754813858366037
GO:0035556	intracellular signal transduction	0.1197214	86.67826	112	1.292135	0.1546961	0.002971675	0.0946453181265207	1262	72.02159	107	1.485666	0.08763309	0.08478605	2.304853e-05	0.00147173296439024
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	0.0003900163	0.2823718	3	10.62429	0.004143646	0.003030805	0.0962942656553398	11	0.6277635	3	4.77887	0.002457002	0.2727273	0.02166135	0.295978153966597
GO:0043933	macromolecular complex subunit organization	0.1410076	102.0895	129	1.263597	0.1781768	0.003062525	0.0967766725783133	1903	108.6031	119	1.095733	0.0974611	0.06253284	0.1528543	0.754813858366037
GO:0019320	hexose catabolic process	0.0003915329	0.2834698	3	10.58314	0.004143646	0.003063819	0.0967766725783133	15	0.8560411	3	3.504505	0.002457002	0.2	0.05042588	0.479793562556198
GO:0006837	serotonin transport	0.0003917319	0.2836139	3	10.57776	0.004143646	0.003068168	0.0967766725783133	9	0.5136247	2	3.893894	0.001638002	0.2222222	0.08970683	0.617707735244608
GO:0051056	regulation of small GTPase mediated signal transduction	0.02708178	19.60721	33	1.683055	0.04558011	0.003122913	0.0982666614663462	236	13.46838	25	1.856199	0.02047502	0.1059322	0.002186207	0.0608907419067797
GO:0002429	immune response-activating cell surface receptor signaling pathway	0.009097512	6.586598	15	2.277352	0.02071823	0.003180472	0.0998378380815348	103	5.878149	13	2.211581	0.01064701	0.1262136	0.005752019	0.12465882236755
GO:0065009	regulation of molecular function	0.26082	188.8337	222	1.175638	0.3066298	0.003223509	0.100946729210526	3146	179.5404	229	1.275479	0.1875512	0.07279085	3.842267e-05	0.002245324778125
GO:0051250	negative regulation of lymphocyte activation	0.01382169	10.00691	20	1.99862	0.02762431	0.003250564	0.101300941513002	136	7.76144	18	2.319157	0.01474201	0.1323529	0.0007378915	0.0254184203552632
GO:0010256	endomembrane system organization	0.03696379	26.76179	42	1.569402	0.05801105	0.003256474	0.101300941513002	449	25.62416	36	1.404924	0.02948403	0.08017817	0.02533864	0.330678693426295
GO:0046833	positive regulation of RNA export from nucleus	0.0001147115	0.08305112	2	24.08155	0.002762431	0.003259593	0.101300941513002	3	0.1712082	2	11.68168	0.001638002	0.6666667	0.009392326	0.172434147741935
GO:0051272	positive regulation of cellular component movement	0.04822497	34.91488	52	1.489336	0.0718232	0.003267745	0.101300941513002	450	25.68123	48	1.869069	0.03931204	0.1066667	2.359623e-05	0.00149939150825243
GO:0009887	animal organ morphogenesis	0.1238112	89.63932	115	1.282919	0.1588398	0.003273514	0.101300941513002	962	54.90077	109	1.9854	0.08927109	0.1133056	4.067983e-12	2.31521293347826e-09
GO:0044765	single-organism transport	0.1475898	106.855	134	1.254036	0.1850829	0.003293461	0.101375213770492	1850	105.5784	136	1.288142	0.1113841	0.07351351	0.001194255	0.0371325366983373
GO:0051893	regulation of focal adhesion assembly	0.005661181	4.098695	11	2.683781	0.01519337	0.003300651	0.101375213770492	49	2.796401	7	2.503218	0.005733006	0.1428571	0.02042297	0.290276751348436
GO:0051895	negative regulation of focal adhesion assembly	0.001350552	0.9777995	5	5.113523	0.006906077	0.00330155	0.101375213770492	14	0.7989717	3	3.754826	0.002457002	0.2142857	0.04207656	0.440509920175439
GO:0080134	regulation of response to stress	0.1004513	72.72673	96	1.32001	0.1325967	0.003306892	0.101375213770492	1128	64.37429	89	1.382539	0.07289107	0.07890071	0.001162787	0.0364135928947368
GO:0090501	RNA phosphodiester bond hydrolysis	0.00650241	4.707745	12	2.548991	0.01657459	0.003317693	0.10146869478972	134	7.647301	12	1.569181	0.00982801	0.08955224	0.08135253	0.588281504304636
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.09323216	67.50008	90	1.333332	0.1243094	0.003387745	0.103369655128205	836	47.71003	84	1.760636	0.06879607	0.1004785	3.031449e-07	4.04914973571429e-05
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.007383587	5.345717	13	2.431853	0.0179558	0.003398265	0.103449508953488	62	3.538303	11	3.108835	0.009009009	0.1774194	0.0006920533	0.0242868034772118
GO:0035967	cellular response to topologically incorrect protein	0.004095939	2.96546	9	3.034942	0.01243094	0.003452672	0.104701970949074	76	4.337275	6	1.383357	0.004914005	0.07894737	0.2659756	0.945321912571273
GO:0019319	hexose biosynthetic process	0.001969451	1.425882	6	4.207921	0.008287293	0.003455405	0.104701970949074	27	1.540874	4	2.595929	0.003276003	0.1481481	0.06509329	0.515469549969752
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.1415185	102.4594	129	1.259035	0.1781768	0.003464793	0.104743973140878	1482	84.57686	123	1.454298	0.1007371	0.08299595	1.496631e-05	0.00101507252797927
GO:1904529	regulation of actin filament binding	0.0001193316	0.0863961	2	23.14919	0.002762431	0.003519668	0.106157728387097	2	0.1141388	2	17.52252	0.001638002	1	0.003254402	0.0802329405263158
GO:0003006	developmental process involved in reproduction	0.06938285	50.23319	70	1.393501	0.09668508	0.003535789	0.106398800022989	705	40.23393	67	1.665261	0.05487305	0.09503546	2.943324e-05	0.00179200517023256
GO:0002572	pro-T cell differentiation	0.0004165078	0.3015516	3	9.948546	0.004143646	0.003639554	0.109095444828375	2	0.1141388	2	17.52252	0.001638002	1	0.003254402	0.0802329405263158
GO:0070887	cellular response to chemical stimulus	0.2015823	145.9456	176	1.205929	0.2430939	0.003642071	0.109095444828375	2224	126.9224	176	1.386674	0.1441441	0.07913669	3.601641e-06	0.000308140396666667
GO:0090272	negative regulation of fibroblast growth factor production	0.000417809	0.3024937	3	9.917562	0.004143646	0.003671227	0.109717720159817	5	0.285347	1	3.504505	0.0008190008	0.2	0.2546052	0.912091425287356
GO:0051647	nucleus localization	0.002669864	1.932982	7	3.621348	0.009668508	0.003723359	0.11090761325	28	1.597943	7	4.380631	0.005733006	0.25	0.0007953015	0.0268311768943299
GO:0030308	negative regulation of cell growth	0.0159734	11.56474	22	1.902334	0.03038674	0.003727987	0.11090761325	150	8.560411	18	2.102703	0.01474201	0.12	0.00228184	0.0627506
GO:0030866	cortical actin cytoskeleton organization	0.00201123	1.456131	6	4.120509	0.008287293	0.003822382	0.113204126538462	30	1.712082	5	2.92042	0.004095004	0.1666667	0.02601546	0.337170664752475
GO:0010970	transport along microtubule	0.008378168	6.065794	14	2.308024	0.01933702	0.003822477	0.113204126538462	117	6.677121	13	1.946947	0.01064701	0.1111111	0.01606883	0.25342287313253
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	0.00140693	1.018618	5	4.908614	0.006906077	0.003919349	0.115435936689038	9	0.5136247	3	5.840841	0.002457002	0.3333333	0.01201234	0.20420978
GO:0030878	thyroid gland development	0.002023806	1.465235	6	4.094905	0.008287293	0.003938286	0.115435936689038	26	1.483805	4	2.695773	0.003276003	0.1538462	0.05796207	0.4808803121673
GO:1903391	regulation of adherens junction organization	0.005798883	4.198391	11	2.620051	0.01519337	0.003939734	0.115435936689038	52	2.967609	7	2.358801	0.005733006	0.1346154	0.02747827	0.349011747403846
GO:0032880	regulation of protein localization	0.0840648	60.86292	82	1.34729	0.1132597	0.003941269	0.115435936689038	988	56.38458	72	1.276945	0.05896806	0.07287449	0.01949794	0.283088427906977
GO:0030335	positive regulation of cell migration	0.04640582	33.59782	50	1.488192	0.06906077	0.00394193	0.115435936689038	421	24.02622	46	1.914575	0.03767404	0.1092637	1.897135e-05	0.0012416748575
GO:0050853	B cell receptor signaling pathway	0.003422924	2.478197	8	3.228153	0.01104972	0.003960497	0.11572077171875	30	1.712082	7	4.088589	0.005733006	0.2333333	0.001237379	0.0381112732
GO:0071901	negative regulation of protein serine/threonine kinase activity	0.0102746	7.438808	16	2.150882	0.02209945	0.004068687	0.1186171777951	115	6.562982	15	2.285546	0.01228501	0.1304348	0.002280409	0.0627506
GO:0043981	histone H4-K5 acetylation	0.0008782897	0.6358817	4	6.290478	0.005524862	0.004095482	0.118868867804878	15	0.8560411	4	4.672673	0.003276003	0.2666667	0.008679272	0.165856453255474
