ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0098602	single organism cell adhesion	0.03868114	19.76606	33	1.669528	0.06457926	0.003332394	0.122919659438202	420	16.09722	30	1.863676	0.03658537	0.07142857	0.0008601747	0.0285055362607595
GO:0098771	inorganic ion homeostasis	0.05426271	27.72825	43	1.550765	0.08414873	0.003341497	0.122919659438202	602	23.07268	40	1.733652	0.04878049	0.06644518	0.0005572546	0.0201504494861878
GO:0034655	nucleobase-containing compound catabolic process	0.0142886	7.301476	16	2.191338	0.03131115	0.003342964	0.122919659438202	223	8.546857	14	1.638029	0.01707317	0.06278027	0.04887977	0.410677913543004
GO:0070486	leukocyte aggregation	0.02391387	12.21999	23	1.882162	0.04500978	0.003364038	0.12334806	270	10.34821	20	1.932701	0.02439024	0.07407407	0.003932008	0.08716092
GO:0009064	glutamine family amino acid metabolic process	0.003720025	1.900933	7	3.682403	0.01369863	0.003380924	0.123517495236769	62	2.376256	6	2.52498	0.007317073	0.09677419	0.03107246	0.336704057450331
GO:0009725	response to hormone	0.06879393	35.1537	52	1.479219	0.1017613	0.003387531	0.123517495236769	693	26.56041	47	1.769551	0.05731707	0.06782107	0.0001179803	0.00580303722846442
GO:0043068	positive regulation of programmed cell death	0.05434671	27.77117	43	1.548368	0.08414873	0.0034335	0.12450711232687	557	21.34798	36	1.686342	0.04390244	0.06463196	0.001665683	0.0464050227176221
GO:0019637	organophosphate metabolic process	0.05434689	27.77126	43	1.548363	0.08414873	0.003433695	0.12450711232687	747	28.63005	39	1.362205	0.04756098	0.05220884	0.03203407	0.345124260329218
GO:0048541	Peyer's patch development	0.001188391	0.6072676	4	6.586882	0.007827789	0.003474873	0.125652175607735	12	0.4599205	3	6.522866	0.003658537	0.25	0.009521541	0.15181117136419
GO:0090285	negative regulation of protein glycosylation in Golgi	0.0001684807	0.08609364	2	23.23052	0.003913894	0.003493975	0.125994856060606	2	0.07665342	1	13.04573	0.001219512	0.5	0.07518621	0.487462847399703
GO:0032868	response to insulin	0.01570552	8.025519	17	2.118243	0.0332681	0.003549855	0.127297531857924	191	7.320402	13	1.775859	0.01585366	0.06806283	0.03284591	0.348158663358779
GO:0030183	B cell differentiation	0.00931288	4.758881	12	2.521601	0.02348337	0.00355927	0.127297531857924	114	4.369245	9	2.059852	0.01097561	0.07894737	0.03120203	0.337828430686518
GO:0030003	cellular cation homeostasis	0.04657688	23.80078	38	1.596586	0.07436399	0.003559274	0.127297531857924	504	19.31666	35	1.811907	0.04268293	0.06944444	0.0005553033	0.0201355130110803
GO:0048537	mucosal-associated lymphoid tissue development	0.001199752	0.6130731	4	6.524507	0.007827789	0.003593412	0.128168291771117	13	0.4982473	3	6.021107	0.003658537	0.2307692	0.01202977	0.182045883583815
GO:0050865	regulation of cell activation	0.04506517	23.0283	37	1.606718	0.07240705	0.003618559	0.128714503559783	494	18.9334	34	1.795769	0.04146341	0.06882591	0.0007733845	0.0264323840861619
GO:0033628	regulation of cell adhesion mediated by integrin	0.002822146	1.442117	6	4.160551	0.01174168	0.003630886	0.128802974905149	37	1.418088	5	3.525873	0.006097561	0.1351351	0.01288731	0.190185893912063
GO:0019244	lactate biosynthetic process from pyruvate	0.0001723084	0.08804959	2	22.71447	0.003913894	0.003649828	0.129124996	4	0.1533068	2	13.04573	0.002439024	0.5	0.008360899	0.139419322178344
GO:0032210	regulation of telomere maintenance via telomerase	0.003776603	1.929844	7	3.627236	0.01369863	0.003667613	0.129404458679245	50	1.916336	5	2.609146	0.006097561	0.1	0.04186736	0.37155507959322
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.001977591	1.010549	5	4.947805	0.009784736	0.003777455	0.132921736424731	26	0.9964945	3	3.010553	0.003658537	0.1153846	0.07589191	0.488169583243243
GO:0055082	cellular chemical homeostasis	0.05624923	28.74336	44	1.530789	0.08610568	0.003788221	0.132943198096515	610	23.37929	40	1.710916	0.04878049	0.06557377	0.0007191988	0.024839874121372
GO:0031329	regulation of cellular catabolic process	0.02852664	14.57712	26	1.783618	0.05088063	0.003819111	0.133668885	339	12.99276	22	1.693251	0.02682927	0.06489676	0.01173173	0.179822418852459
GO:0030325	adrenal gland development	0.003813021	1.948454	7	3.592592	0.01369863	0.003861683	0.134798481253333	26	0.9964945	4	4.014071	0.004878049	0.1538462	0.01635603	0.222436888369678
GO:0055080	cation homeostasis	0.05314572	27.15746	42	1.546536	0.08219178	0.003890779	0.135452917845745	585	22.42113	39	1.739431	0.04756098	0.06666667	0.0006101779	0.0216456062628726
GO:0000002	mitochondrial genome maintenance	0.00199907	1.021525	5	4.894644	0.009784736	0.003952025	0.137220178381963	28	1.073148	4	3.727352	0.004878049	0.1428571	0.02109523	0.264245512631579
GO:1990778	protein localization to cell periphery	0.01588704	8.118279	17	2.09404	0.0332681	0.003972147	0.137553979444444	178	6.822155	13	1.905556	0.01585366	0.07303371	0.01985798	0.251401678723404
GO:0010243	response to organonitrogen compound	0.07434725	37.99145	55	1.447694	0.1076321	0.004042239	0.139360790394737	758	29.05165	50	1.721073	0.06097561	0.06596306	0.000142083	0.00670005999640288
GO:0016337	single organismal cell-cell adhesion	0.03613759	18.46631	31	1.678733	0.06066536	0.004045615	0.139360790394737	392	15.02407	28	1.863676	0.03414634	0.07142857	0.001259567	0.0382545986774942
GO:0030032	lamellipodium assembly	0.003855811	1.970319	7	3.552724	0.01369863	0.004099551	0.140070514	33	1.264781	7	5.534553	0.008536585	0.2121212	0.0002113745	0.00934760880067568
GO:0048878	chemical homeostasis	0.08103537	41.40907	59	1.424808	0.1154599	0.004108754	0.140070514	926	35.49054	54	1.521532	0.06585366	0.05831533	0.001482226	0.0430207058536585
GO:0044270	cellular nitrogen compound catabolic process	0.01729946	8.840025	18	2.036193	0.03522505	0.004110426	0.140070514	263	10.07993	16	1.587313	0.0195122	0.0608365	0.04707339	0.400644132054616
GO:0010447	response to acidic pH	0.001247257	0.6373483	4	6.276003	0.007827789	0.004118809	0.140070514	23	0.8815144	3	3.403234	0.003658537	0.1304348	0.05618818	0.447386421046229
GO:0045862	positive regulation of proteolysis	0.02869702	14.66418	26	1.773028	0.05088063	0.004119721	0.140070514	314	12.03459	24	1.994252	0.02926829	0.07643312	0.001103638	0.0346441760671463
GO:0039535	regulation of RIG-I signaling pathway	0.0006189929	0.3163054	3	9.484506	0.005870841	0.004149414	0.140713238139535	16	0.6132274	3	4.892149	0.003658537	0.1875	0.02163004	0.266607555178908
GO:0030878	thyroid gland development	0.002023806	1.034165	5	4.83482	0.009784736	0.004160124	0.140713238139535	26	0.9964945	5	5.017589	0.006097561	0.1923077	0.002748057	0.0678718228867925
GO:0038083	peptidyl-tyrosine autophosphorylation	0.003877221	1.98126	7	3.533106	0.01369863	0.004222655	0.142460190592784	48	1.839682	6	3.261433	0.007317073	0.125	0.009693234	0.154360624160584
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	0.006006669	3.069408	9	2.932161	0.01761252	0.004265106	0.143522461542416	89	3.411077	9	2.638463	0.01097561	0.1011236	0.007044161	0.125967305314208
GO:0003285	septum secundum development	0.0001870043	0.09555921	2	20.92943	0.003913894	0.004277729	0.143578134897436	3	0.1149801	1	8.697154	0.001219512	0.3333333	0.1106346	0.586244773972603
GO:0032205	negative regulation of telomere maintenance	0.002925739	1.495053	6	4.013236	0.01174168	0.004315164	0.144464186086957	35	1.341435	4	2.981882	0.004878049	0.1142857	0.0437865	0.380840011594203
GO:0030098	lymphocyte differentiation	0.02445125	12.49459	23	1.840797	0.04500978	0.004374532	0.146078122142857	259	9.926618	18	1.813306	0.02195122	0.06949807	0.01127837	0.17471463112426
GO:0051902	negative regulation of mitochondrial depolarization	0.000190883	0.09754122	2	20.50415	0.003913894	0.004451204	0.148260204478372	4	0.1533068	1	6.522866	0.001219512	0.25	0.1447258	0.666773659162856
GO:1902532	negative regulation of intracellular signal transduction	0.04881533	24.94463	39	1.563463	0.07632094	0.004465435	0.148356711040609	504	19.31666	37	1.915445	0.04512195	0.0734127	0.0001320856	0.0063566195
GO:0006670	sphingosine metabolic process	0.0006365715	0.325288	3	9.222596	0.005870841	0.004483414	0.1485509725	11	0.4215938	2	4.743902	0.002439024	0.1818182	0.06416037	0.477620388971006
GO:0033046	negative regulation of sister chromatid segregation	0.002061707	1.053532	5	4.745939	0.009784736	0.004493979	0.1485509725	28	1.073148	3	2.795514	0.003658537	0.1071429	0.09048386	0.550643294932589
GO:0051253	negative regulation of RNA metabolic process	0.1292845	66.06437	87	1.316898	0.1702544	0.00458987	0.150916578421053	1336	51.20449	88	1.718599	0.1073171	0.06586826	4.356705e-07	4.38686680384615e-05
GO:0035690	cellular response to drug	0.007220629	3.689741	10	2.710217	0.01956947	0.004592066	0.150916578421053	77	2.951157	9	3.049652	0.01097561	0.1168831	0.002678744	0.06739222875
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.09323216	47.64163	66	1.385343	0.1291585	0.004600131	0.150916578421053	836	32.04113	67	2.091062	0.08170732	0.08014354	9.800915e-09	2.06925769919355e-06
GO:0046902	regulation of mitochondrial membrane permeability	0.002972455	1.518924	6	3.950164	0.01174168	0.004653027	0.152270308575	53	2.031316	5	2.461459	0.006097561	0.09433962	0.05171892	0.428481432151899
GO:0038066	p38MAPK cascade	0.0006481857	0.3312229	3	9.057345	0.005870841	0.004712757	0.153840371895262	7	0.268287	3	11.18206	0.003658537	0.4285714	0.001748662	0.0481894433263158
GO:0045892	negative regulation of transcription, DNA-templated	0.1224802	62.58738	83	1.326146	0.1624266	0.004730904	0.15392861490099	1239	47.4868	84	1.768913	0.102439	0.06779661	2.474723e-07	2.67720033636364e-05
GO:0050790	regulation of catalytic activity	0.1843361	94.19573	118	1.252711	0.2309198	0.004746428	0.15392861490099	2104	80.6394	116	1.438503	0.1414634	0.05513308	3.671351e-05	0.0022044947059633
GO:0051045	negative regulation of membrane protein ectodomain proteolysis	0.0006500757	0.3321887	3	9.031012	0.005870841	0.004750738	0.15392861490099	7	0.268287	2	7.454704	0.002439024	0.2857143	0.0271026	0.308230264118158
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.005015694	2.56302	8	3.121318	0.01565558	0.004786512	0.154402100416667	52	1.992989	7	3.512312	0.008536585	0.1346154	0.003526425	0.0812691958626761
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	0.001303007	0.6658363	4	6.007482	0.007827789	0.004798746	0.154402100416667	13	0.4982473	4	8.028143	0.004878049	0.3076923	0.001160776	0.0359209405200946
GO:0090307	mitotic spindle assembly	0.002095609	1.070856	5	4.669162	0.009784736	0.004808376	0.154402100416667	38	1.456415	3	2.059852	0.003658537	0.07894737	0.1774729	0.736958281636537
GO:0002252	immune effector process	0.02610795	13.34116	24	1.798944	0.04696673	0.004812533	0.154402100416667	417	15.98224	22	1.376528	0.02682927	0.05275779	0.08226504	0.519464241968162
GO:0031331	positive regulation of cellular catabolic process	0.01896655	9.691907	19	1.960399	0.037182	0.004830256	0.154591811833741	212	8.125263	17	2.09224	0.02073171	0.08018868	0.003411135	0.0798850733333333
GO:0051972	regulation of telomerase activity	0.005025862	2.568215	8	3.115004	0.01565558	0.004843277	0.154630477878049	47	1.801355	6	3.330825	0.007317073	0.1276596	0.008758387	0.144210422427673
GO:0048298	positive regulation of isotype switching to IgA isotypes	0.0002001429	0.102273	2	19.55549	0.003913894	0.004878317	0.15537024216545	6	0.2299603	1	4.348577	0.001219512	0.1666667	0.2090424	0.800809194029851
GO:0007093	mitotic cell cycle checkpoint	0.007297048	3.728792	10	2.681834	0.01956947	0.004932363	0.156710271043689	107	4.100958	9	2.194609	0.01097561	0.08411215	0.02177178	0.267865935526316
GO:0031401	positive regulation of protein modification process	0.1054903	53.90556	73	1.35422	0.1428571	0.004984911	0.157996331694915	1099	42.12106	74	1.756841	0.0902439	0.06733394	1.732646e-06	0.000152217021073826
GO:0043434	response to peptide hormone	0.02766182	14.13519	25	1.768636	0.04892368	0.005000562	0.158109556956522	325	12.45618	21	1.68591	0.02560976	0.06461538	0.01420559	0.200103027867095
GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	0.0006636498	0.3391251	3	8.846294	0.005870841	0.005028953	0.158624083783133	19	0.7282075	3	4.119705	0.003658537	0.1578947	0.03438835	0.348158663358779
GO:0070371	ERK1 and ERK2 cascade	0.004014421	2.051369	7	3.412355	0.01369863	0.005079104	0.159820844615385	26	0.9964945	5	5.017589	0.006097561	0.1923077	0.002748057	0.0678718228867925
GO:0072659	protein localization to plasma membrane	0.01494756	7.638205	16	2.094733	0.03131115	0.005093957	0.159903830047962	163	6.247254	12	1.920844	0.01463415	0.07361963	0.02329672	0.282364874814815
GO:0048484	enteric nervous system development	0.00213031	1.088589	5	4.593103	0.009784736	0.005146041	0.161152336578947	13	0.4982473	2	4.014071	0.002439024	0.1538462	0.08655329	0.533670544559586
GO:0032879	regulation of localization	0.2320266	118.5656	144	1.214518	0.2818004	0.005173161	0.1615327505	2532	97.04323	151	1.556007	0.1841463	0.05963665	1.514464e-08	2.83204768e-06
GO:0048872	homeostasis of number of cells	0.02050438	10.47774	20	1.908809	0.03913894	0.005182869	0.1615327505	240	9.198411	19	2.065574	0.02317073	0.07916667	0.002351691	0.0608372236956522
GO:0034351	negative regulation of glial cell apoptotic process	0.0006738166	0.3443203	3	8.712818	0.005870841	0.00524363	0.163038281947743	9	0.3449404	3	8.697154	0.003658537	0.3333333	0.00396186	0.08716092
GO:1902807	negative regulation of cell cycle G1/S phase transition	0.005100645	2.60643	8	3.069333	0.01565558	0.005276796	0.163284196910377	55	2.107969	7	3.320732	0.008536585	0.1272727	0.004846271	0.0988125971806854
GO:0051985	negative regulation of chromosome segregation	0.002143441	1.095299	5	4.564965	0.009784736	0.00527808	0.163284196910377	31	1.188128	3	2.52498	0.003658537	0.09677419	0.1143351	0.599377837004405
GO:1902589	single-organism organelle organization	0.1091901	55.79615	75	1.344179	0.146771	0.005288961	0.163284196910377	1437	55.07548	65	1.180198	0.07926829	0.04523312	0.09219172	0.55921668897127
GO:0006629	lipid metabolic process	0.07045748	36.00377	52	1.444293	0.1017613	0.005377619	0.1656306652	1019	39.05492	48	1.229039	0.05853659	0.047105	0.08197982	0.517913052027027
GO:0071593	lymphocyte aggregation	0.02345736	11.98671	22	1.835366	0.04305284	0.005424654	0.166687138169014	264	10.11825	19	1.877795	0.02317073	0.0719697	0.006587474	0.120265041366806
GO:0048009	insulin-like growth factor receptor signaling pathway	0.00216223	1.104899	5	4.525299	0.009784736	0.005471147	0.167722047377049	12	0.4599205	3	6.522866	0.003658537	0.25	0.009521541	0.15181117136419
GO:0090662	ATP hydrolysis coupled transmembrane transport	0.004087366	2.088644	7	3.351456	0.01369863	0.00558443	0.170667175897436	64	2.45291	7	2.853754	0.008536585	0.109375	0.01104793	0.171958862901308
GO:1902170	cellular response to reactive nitrogen species	0.002173876	1.110851	5	4.501055	0.009784736	0.005593294	0.170667175897436	18	0.6898808	4	5.798103	0.004878049	0.2222222	0.004264375	0.09115057875
GO:0048857	neural nucleus development	0.006293533	3.215995	9	2.798512	0.01761252	0.005723585	0.173949519333333	55	2.107969	6	2.846341	0.007317073	0.1090909	0.01830387	0.240559897891566
GO:0019674	NAD metabolic process	0.002190722	1.119459	5	4.466444	0.009784736	0.005773361	0.173949519333333	33	1.264781	4	3.162602	0.004878049	0.1212121	0.0363131	0.348158663358779
GO:1904792	positive regulation of telosome assembly	0.0002184184	0.1116118	2	17.91925	0.003913894	0.005774287	0.173949519333333	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:1904850	negative regulation of establishment of protein localization to telomere	0.0002184184	0.1116118	2	17.91925	0.003913894	0.005774287	0.173949519333333	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:1904911	negative regulation of establishment of RNA localization to telomere	0.0002184184	0.1116118	2	17.91925	0.003913894	0.005774287	0.173949519333333	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:0032880	regulation of protein localization	0.0840648	42.95712	60	1.396742	0.1174168	0.005780599	0.173949519333333	988	37.86679	57	1.505277	0.0695122	0.05769231	0.001414042	0.0421709407972665
GO:0010833	telomere maintenance via telomere lengthening	0.001377134	0.7037154	4	5.684116	0.007827789	0.005814176	0.174278023667426	23	0.8815144	3	3.403234	0.003658537	0.1304348	0.05618818	0.447386421046229
GO:0080135	regulation of cellular response to stress	0.05766309	29.46584	44	1.493255	0.08610568	0.005823015	0.174278023667426	562	21.53961	39	1.810618	0.04756098	0.06939502	0.0002789489	0.0113752059221184
GO:0045087	innate immune response	0.02801816	14.31728	25	1.746141	0.04892368	0.005838827	0.174278023667426	536	20.54312	27	1.314309	0.03292683	0.05037313	0.09105625	0.553611849744543
GO:0042347	negative regulation of NF-kappaB import into nucleus	0.001379228	0.7047855	4	5.675486	0.007827789	0.005844771	0.174278023667426	14	0.536574	3	5.591028	0.003658537	0.2142857	0.01488078	0.205691035058078
GO:0060431	primary lung bud formation	0.000221167	0.1130163	2	17.69656	0.003913894	0.005915061	0.175787717460317	2	0.07665342	1	13.04573	0.001219512	0.5	0.07518621	0.487462847399703
GO:0048485	sympathetic nervous system development	0.006328061	3.233639	9	2.783242	0.01761252	0.00592226	0.175787717460317	22	0.8431877	6	7.115854	0.007317073	0.2727273	0.0001370625	0.00654798585766423
GO:0060051	negative regulation of protein glycosylation	0.0002216811	0.113279	2	17.65552	0.003913894	0.005941563	0.175961673461538	6	0.2299603	1	4.348577	0.001219512	0.1666667	0.2090424	0.800809194029851
GO:1901361	organic cyclic compound catabolic process	0.01938024	9.903303	19	1.918552	0.037182	0.006020443	0.177895257042889	299	11.45969	17	1.483461	0.02073171	0.05685619	0.06925039	0.487462847399703
GO:0050864	regulation of B cell activation	0.0112607	5.754217	13	2.259213	0.02544031	0.006076906	0.179159233198198	122	4.675859	10	2.138645	0.01219512	0.08196721	0.01895858	0.246933146467662
GO:0019249	lactate biosynthetic process	0.0002245823	0.1147615	2	17.42744	0.003913894	0.006092153	0.179205129820225	6	0.2299603	2	8.697154	0.002439024	0.3333333	0.01985862	0.251401678723404
GO:0002244	hematopoietic progenitor cell differentiation	0.01257217	6.42438	14	2.179199	0.02739726	0.006111905	0.179383041367713	123	4.714186	14	2.96976	0.01707317	0.1138211	0.000266137	0.0109896950473186
GO:0002697	regulation of immune effector process	0.02227361	11.38182	21	1.845048	0.04109589	0.006144102	0.17980514578125	332	12.72447	22	1.728952	0.02682927	0.06626506	0.009358932	0.151058470875462
GO:0006114	glycerol biosynthetic process	0.0002257596	0.1153631	2	17.33656	0.003913894	0.006153759	0.17980514578125	4	0.1533068	1	6.522866	0.001219512	0.25	0.1447258	0.666773659162856
GO:0014806	smooth muscle hyperplasia	1.211352e-05	0.006190008	1	161.5507	0.001956947	0.006170927	0.179905199175947	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:1904180	negative regulation of membrane depolarization	0.0002271129	0.1160547	2	17.23325	0.003913894	0.006224926	0.181076180755556	5	0.1916336	1	5.218293	0.001219512	0.2	0.1775118	0.736958281636537
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	0.00140693	0.7189414	4	5.563736	0.007827789	0.006259657	0.181682727560976	9	0.3449404	3	8.697154	0.003658537	0.3333333	0.00396186	0.08716092
GO:0051599	response to hydrostatic pressure	0.0002285505	0.1167893	2	17.12486	0.003913894	0.006300935	0.182476192809735	6	0.2299603	2	8.697154	0.002439024	0.3333333	0.01985862	0.251401678723404
GO:0019725	cellular homeostasis	0.06448123	32.94991	48	1.456757	0.09393346	0.006339648	0.18319203602649	710	27.21197	44	1.616936	0.05365854	0.06197183	0.001254295	0.0382462402325581
GO:0006970	response to osmotic stress	0.006405017	3.272963	9	2.749802	0.01761252	0.006384177	0.183866743076923	71	2.721197	10	3.674854	0.01219512	0.1408451	0.0003599577	0.0138992516017699
GO:0045580	regulation of T cell differentiation	0.01397124	7.139304	15	2.101045	0.02935421	0.00639109	0.183866743076923	137	5.25076	15	2.85673	0.01829268	0.1094891	0.0002503449	0.0105370248906752
GO:0008285	negative regulation of cell proliferation	0.07279103	37.19622	53	1.424876	0.1037182	0.006431642	0.184383878183807	634	24.29914	50	2.057686	0.06097561	0.07886435	1.240999e-06	0.000112810256319444
GO:0071872	cellular response to epinephrine stimulus	0.001418415	0.72481	4	5.518687	0.007827789	0.006437237	0.184383878183807	8	0.3066137	3	9.784299	0.003658537	0.375	0.002718342	0.06739222875
GO:0019439	aromatic compound catabolic process	0.01814618	9.272696	18	1.941183	0.03522505	0.006594398	0.188437850740741	276	10.57817	16	1.512549	0.0195122	0.05797101	0.0666508	0.487462847399703
GO:0051128	regulation of cellular component organization	0.2171219	110.9493	135	1.216772	0.2641879	0.006607561	0.188437850740741	2346	89.91447	133	1.479184	0.1621951	0.05669224	2.143923e-06	0.000181656601677419
GO:0045582	positive regulation of T cell differentiation	0.00886245	4.528712	11	2.428947	0.02152642	0.00671328	0.19103659826087	84	3.219444	11	3.416739	0.01341463	0.1309524	0.0003549535	0.0138696755671642
GO:1904357	negative regulation of telomere maintenance via telomere lengthening	0.002276377	1.163229	5	4.29838	0.009784736	0.006752492	0.191735618828633	25	0.9581678	3	3.130976	0.003658537	0.12	0.06902239	0.487462847399703
GO:0010648	negative regulation of cell communication	0.1225388	62.61734	82	1.309541	0.1604697	0.006835272	0.19366604	1199	45.95373	79	1.719121	0.09634146	0.06588824	1.751262e-06	0.0001528267972
GO:0051384	response to glucocorticoid	0.01546334	7.901768	16	2.024863	0.03131115	0.006932845	0.196006352159827	144	5.519047	13	2.355479	0.01585366	0.09027778	0.003654935	0.083495810034904
GO:0071732	cellular response to nitric oxide	0.001453793	0.7428881	4	5.384391	0.007827789	0.007005166	0.19762418737069	15	0.5749007	3	5.218293	0.003658537	0.2	0.01807985	0.238814567608476
GO:0007165	signal transduction	0.349884	178.7907	206	1.152185	0.4031311	0.00702045	0.197629441935484	5112	195.9262	216	1.102456	0.2634146	0.04225352	0.05218625	0.429633970125786
GO:0045638	negative regulation of myeloid cell differentiation	0.008935785	4.566186	11	2.409013	0.02152642	0.007114641	0.199851181738197	94	3.602711	10	2.775688	0.01219512	0.106383	0.003207925	0.0760719895833333
GO:0023057	negative regulation of signaling	0.1228017	62.75165	82	1.306739	0.1604697	0.007203384	0.201418336595745	1203	46.10703	79	1.713404	0.09634146	0.06566916	1.987578e-06	0.00017004834
GO:0031400	negative regulation of protein modification process	0.05353967	27.35877	41	1.498605	0.08023483	0.00722107	0.201418336595745	558	21.38631	39	1.823597	0.04756098	0.06989247	0.0002417686	0.0103364950488599
GO:0032226	positive regulation of synaptic transmission, dopaminergic	0.0002455036	0.1254523	2	15.94231	0.003913894	0.007229078	0.201418336595745	7	0.268287	2	7.454704	0.002439024	0.2857143	0.0271026	0.308230264118158
GO:0032204	regulation of telomere maintenance	0.006535776	3.339782	9	2.694787	0.01761252	0.00723198	0.201418336595745	79	3.02781	7	2.311902	0.008536585	0.08860759	0.03168415	0.341635521828666
GO:1905778	negative regulation of exonuclease activity	0.0002467447	0.1260866	2	15.86212	0.003913894	0.007299313	0.202646151334746	2	0.07665342	1	13.04573	0.001219512	0.5	0.07518621	0.487462847399703
GO:0045141	meiotic telomere clustering	0.0007608341	0.3887862	3	7.716323	0.005870841	0.007307027	0.202646151334746	15	0.5749007	2	3.478862	0.002439024	0.1333333	0.1108708	0.586244773972603
GO:0034311	diol metabolic process	0.0007631143	0.3899514	3	7.693266	0.005870841	0.007366644	0.203386535	13	0.4982473	2	4.014071	0.002439024	0.1538462	0.08655329	0.533670544559586
GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.0002479568	0.1267059	2	15.78458	0.003913894	0.007368202	0.203386535	3	0.1149801	2	17.39431	0.002439024	0.6666667	0.004289439	0.09115057875
GO:0016458	gene silencing	0.01025024	5.237874	12	2.291006	0.02348337	0.007394671	0.203386535	193	7.397055	11	1.487078	0.01341463	0.05699482	0.1238559	0.630600439906651
GO:0044257	cellular protein catabolic process	0.03620283	18.49965	30	1.621652	0.05870841	0.007395874	0.203386535	520	19.92989	30	1.505277	0.03658537	0.05769231	0.01762648	0.236162357420676
GO:1903522	regulation of blood circulation	0.02709834	13.84725	24	1.733196	0.04696673	0.007440305	0.20413762085595	211	8.086936	22	2.720437	0.02682927	0.1042654	2.168297e-05	0.00139817772068966
GO:1903827	regulation of cellular protein localization	0.05043127	25.77038	39	1.513366	0.07632094	0.007468966	0.20413762085595	573	21.96121	35	1.593719	0.04268293	0.06108202	0.004730877	0.0976769399526814
GO:0046173	polyol biosynthetic process	0.002333761	1.192552	5	4.192689	0.009784736	0.007469971	0.20413762085595	30	1.149801	3	2.609146	0.003658537	0.1	0.1061385	0.586244773972603
GO:1990173	protein localization to nucleoplasm	1.479299e-05	0.007559218	1	132.2888	0.001956947	0.007530775	0.205370509895833	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	0.0007707611	0.3938589	3	7.616941	0.005870841	0.00756867	0.205974823908524	16	0.6132274	2	3.261433	0.002439024	0.125	0.1236195	0.629641733463035
GO:0048483	autonomic nervous system development	0.009033476	4.616106	11	2.382961	0.02152642	0.007678142	0.208520495394191	45	1.724702	8	4.638482	0.009756098	0.1777778	0.0002753576	0.0112991566896552
GO:0071472	cellular response to salt stress	0.0007756528	0.3963586	3	7.568904	0.005870841	0.007699612	0.208670644057971	9	0.3449404	4	11.59621	0.004878049	0.4444444	0.0002313084	0.0100037884125413
GO:0033077	T cell differentiation in thymus	0.006613879	3.379692	9	2.662964	0.01761252	0.007777898	0.210356786818182	59	2.261276	7	3.095597	0.008536585	0.1186441	0.007145039	0.126904424029851
GO:0044711	single-organism biosynthetic process	0.07188842	36.73498	52	1.415544	0.1017613	0.007818893	0.21102950385567	907	34.76233	46	1.323272	0.05609756	0.05071665	0.03274893	0.348158663358779
GO:0032501	multicellular organismal process	0.5329745	272.35	300	1.101524	0.5870841	0.007890113	0.212513537386831	7375	282.6595	326	1.153331	0.397561	0.04420339	0.0007358154	0.0253469041736842
GO:0031001	response to brefeldin A	1.555483e-05	0.007948518	1	125.8096	0.001956947	0.007917074	0.212801845297741	1	0.03832671	1	26.09146	0.001219512	1	0.03832671	0.348158663358779
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.01851933	9.46338	18	1.902069	0.03522505	0.008021499	0.21516684817623	206	7.895303	16	2.026521	0.0195122	0.0776699	0.005994024	0.113384066705202
GO:0045645	positive regulation of eosinophil differentiation	0.0002602966	0.1330115	2	15.03629	0.003913894	0.008086252	0.216460201799591	2	0.07665342	2	26.09146	0.002439024	1	0.001467214	0.0427859623385301
GO:0009612	response to mechanical stimulus	0.02730692	13.95383	24	1.719957	0.04696673	0.008122073	0.216975378714286	208	7.971956	22	2.759674	0.02682927	0.1057692	1.733203e-05	0.00115753200357143
GO:0032101	regulation of response to external stimulus	0.06218337	31.7757	46	1.447647	0.09001957	0.008305797	0.221132099291498	657	25.18065	44	1.747374	0.05365854	0.06697108	0.0002539757	0.0106207340828025
